jersey_number,ratio_peak_speed,minutes_remaining,last15_passes_top_third,runs_per_minute_played,cumul_sprints,minute_out,formation_offensiveness,ratio_passes_top_third,top_third_press_share_above_team_avg,is_home_int,pos_D,pos_M
4.0,1.6253041362530412,60.0,0.0,0.4,1.0,90.0,19.0,0.0,0.2488917488917489,0,1,0
6.0,1.7225725094577555,60.0,3.0,0.4666666666666667,2.0,90.0,19.0,1.0,-0.0526955526955527,0,0,1
8.0,1.8837516512549537,32.0,6.0,0.6666666666666666,3.0,62.0,19.0,1.0,0.0,0,0,1
11.0,1.7812911725955205,39.0,2.0,0.4,2.0,69.0,19.0,1.0,0.0266695266695267,0,0,0
14.0,2.0,39.0,7.0,0.8666666666666667,4.0,69.0,19.0,1.0,0.1377806377806377,0,1,0
16.0,1.821371610845295,60.0,0.0,0.68,0.0,90.0,19.0,0.0,0.2548977548977549,0,1,0
17.0,1.7027379400260756,60.0,10.0,1.0,2.0,90.0,19.0,1.0,0.4711139711139711,0,0,1
20.0,2.0,60.0,16.0,0.0666666666666666,3.0,90.0,19.0,1.0,0.0,0,0,0
21.0,2.0,32.0,6.0,0.6666666666666666,2.0,62.0,19.0,1.0,0.2925,0,0,0
2.0,3.0,45.0,4.0,0.8666666666666667,1.0,90.0,19.0,1.0,-0.0824999999999999,1,1,0
3.0,2.641843971631205,45.0,10.0,0.4,3.0,90.0,19.0,1.0,-0.0824999999999999,1,1,0
4.0,3.0,9.0,2.0,0.5333333333333333,1.0,54.0,19.0,1.0,-0.0824999999999999,1,0,1
6.0,3.0,45.0,5.0,0.4,7.0,90.0,19.0,1.0,-0.0824999999999999,1,0,1
8.0,2.85,1.0,2.0,0.5333333333333333,6.0,46.0,19.0,1.0,-0.0824999999999999,1,0,1
14.0,2.278008298755186,35.0,5.0,0.6,10.0,80.0,19.0,1.0,-0.0824999999999999,1,1,0
17.0,2.257627118644068,9.0,1.0,0.6,10.0,54.0,19.0,1.0,-0.0824999999999999,1,0,1
18.0,2.8350305498981667,45.0,20.0,0.2,4.0,90.0,19.0,1.0,0.1175,1,0,1
20.0,2.789090909090909,28.0,2.0,0.5333333333333333,6.0,73.0,19.0,1.0,0.1675,1,0,0
21.0,2.6123188405797104,45.0,2.0,0.0,2.0,90.0,19.0,1.0,0.0,1,1,0
2.0,3.0,45.0,13.0,0.6666666666666666,7.0,90.0,19.0,1.0,0.4002380952380952,0,1,0
4.0,2.5729927007299267,45.0,0.0,0.2666666666666666,1.0,90.0,19.0,0.0,-0.0164285714285714,0,1,0
6.0,2.595208070617907,45.0,3.0,0.2,2.0,90.0,19.0,1.0,-0.2664285714285714,0,0,1
8.0,3.0,17.0,6.0,0.0666666666666666,6.0,62.0,19.0,1.0,-0.2664285714285714,0,0,1
11.0,2.7826086956521743,24.0,2.0,0.8666666666666667,2.0,69.0,19.0,1.0,-0.0664285714285713,0,0,0
14.0,2.837579617834395,24.0,7.0,0.6,7.0,69.0,19.0,1.0,0.2335714285714286,0,1,0
16.0,3.0,45.0,0.0,0.7333333333333333,1.0,90.0,19.0,0.0,0.0669047619047619,0,1,0
17.0,2.804432855280313,45.0,10.0,0.9333333333333332,3.0,90.0,19.0,1.0,0.4478571428571429,0,0,1
20.0,2.665467625899281,45.0,16.0,0.6,4.0,90.0,19.0,1.0,-0.2664285714285714,0,0,0
21.0,3.0,17.0,6.0,0.5333333333333333,4.0,62.0,19.0,1.0,-0.2664285714285714,0,0,0
2.0,3.344827586206897,30.0,4.0,0.0666666666666666,1.0,90.0,19.0,1.0,0.0,1,1,0
3.0,4.0,30.0,10.0,0.6333333333333333,4.0,90.0,19.0,1.0,0.1166666666666666,1,1,0
6.0,3.509677419354839,30.0,5.0,0.6333333333333333,7.0,90.0,19.0,1.0,-0.1333333333333333,1,0,1
7.0,1.0,30.0,2.0,0.3,1.0,90.0,19.0,1.0,-0.1333333333333333,1,0,1
11.0,0.4666666666666667,30.0,7.0,0.4333333333333333,2.0,90.0,19.0,0.4666666666666667,-0.0083333333333333,1,0,0
14.0,4.0,20.0,5.0,0.3333333333333333,12.0,80.0,19.0,1.0,-0.1333333333333333,1,1,0
15.0,0.4666666666666667,30.0,3.0,0.5,1.0,90.0,19.0,0.4666666666666667,-0.1333333333333333,1,0,1
18.0,4.0,30.0,20.0,0.4666666666666667,8.0,90.0,19.0,1.0,0.3666666666666667,1,0,1
20.0,3.18060606060606,13.0,2.0,0.5333333333333333,6.0,73.0,19.0,1.0,-0.0083333333333333,1,0,0
21.0,3.260869565217392,30.0,2.0,0.2333333333333333,2.0,90.0,19.0,1.0,-0.05,1,1,0
2.0,3.76,30.0,13.0,0.4,8.0,90.0,19.0,1.0,0.1166666666666666,0,1,0
4.0,3.0121654501216546,30.0,0.0,0.0,1.0,90.0,19.0,0.0,0.0,0,1,0
6.0,3.5208070617906686,30.0,3.0,0.6,2.0,90.0,19.0,1.0,0.1912698412698412,0,0,1
8.0,3.633867276887872,2.0,6.0,0.3333333333333333,7.0,62.0,19.0,1.0,-0.0706349206349206,0,0,1
11.0,4.0,9.0,2.0,0.2666666666666666,4.0,69.0,19.0,1.0,-0.2373015873015873,0,0,0
14.0,2.9681528662420384,9.0,7.0,0.1666666666666666,7.0,69.0,19.0,1.0,-0.2373015873015873,0,1,0
16.0,3.53929539295393,30.0,0.0,0.5666666666666667,1.0,90.0,19.0,0.0,-0.015079365079365,0,1,0
17.0,3.374185136897001,30.0,10.0,0.4666666666666667,3.0,90.0,19.0,1.0,-0.015079365079365,0,0,1
20.0,4.0,30.0,16.0,0.5666666666666667,6.0,90.0,19.0,1.0,0.5404761904761906,0,0,0
21.0,4.0,2.0,6.0,0.7,7.0,62.0,19.0,1.0,0.3182539682539683,0,0,0
2.0,4.353448275862069,15.0,4.0,0.4666666666666667,2.0,90.0,19.0,1.0,-0.2373015873015873,1,1,0
3.0,3.929398148148148,15.0,10.0,0.3666666666666666,4.0,90.0,19.0,1.0,-0.2373015873015873,1,1,0
6.0,4.316129032258065,15.0,5.0,0.0444444444444444,7.0,90.0,19.0,1.0,0.0,1,0,1
7.0,2.0,15.0,2.0,0.6888888888888889,3.0,90.0,19.0,1.0,0.1111557315233785,1,0,1
11.0,1.3888888888888888,15.0,7.0,0.5333333333333333,3.0,90.0,19.0,0.7333333333333333,-0.1241383861236802,1,0,0
13.0,0.2,15.0,4.0,0.3555555555555555,0.0,90.0,19.0,0.2,-0.1241383861236802,1,0,1
14.0,3.645470383275261,5.0,5.0,0.4666666666666667,15.0,80.0,19.0,1.0,-0.0408050527903469,1,1,0
15.0,1.4666666666666663,15.0,3.0,0.5111111111111111,3.0,90.0,19.0,0.7333333333333334,0.0758616138763197,1,0,1
18.0,3.795938104448743,15.0,20.0,0.4888888888888889,10.0,90.0,19.0,1.0,-0.1241383861236802,1,0,1
21.0,5.0,15.0,2.0,0.5555555555555556,5.0,90.0,19.0,1.0,0.209194947209653,1,1,0
2.0,4.241176470588235,15.0,13.0,0.6222222222222222,9.0,90.0,19.0,1.0,-0.0472153092006033,0,1,0
4.0,4.093673965936739,15.0,0.0,0.4222222222222222,1.0,90.0,19.0,0.0,-0.0616383861236802,0,1,0
6.0,4.489281210592687,15.0,3.0,0.5333333333333333,3.0,90.0,19.0,1.0,0.1258616138763197,0,0,1
9.0,0.9333333333333332,15.0,3.0,0.0,3.0,90.0,19.0,0.9333333333333332,0.0,0,0,1
10.0,0.4666666666666667,15.0,2.0,0.7111111111111111,1.0,90.0,19.0,0.4666666666666667,0.0816738816738816,0,0,0
13.0,0.4666666666666667,15.0,3.0,0.2444444444444444,1.0,90.0,19.0,0.4666666666666667,-0.1088023088023087,0,1,0
16.0,4.823848238482385,15.0,0.0,0.2444444444444444,1.0,90.0,19.0,0.0,-0.2516594516594516,0,1,0
17.0,4.719687092568448,15.0,10.0,0.2222222222222222,3.0,90.0,19.0,1.0,-0.2516594516594516,0,0,1
20.0,4.609467455621302,15.0,16.0,0.6444444444444445,8.0,90.0,19.0,1.0,0.111976911976912,0,0,0
22.0,0.9333333333333332,15.0,7.0,0.6,4.0,90.0,19.0,0.9333333333333332,0.0483405483405483,0,0,1
3.0,1.0,44.0,2.0,0.5777777777777777,3.0,59.0,20.0,1.0,0.4261849261849262,1,0,1
4.0,1.0,75.0,6.0,0.9555555555555556,2.0,90.0,20.0,1.0,0.0608003108003108,1,0,1
5.0,1.0,31.0,2.0,0.4222222222222222,2.0,46.0,20.0,1.0,-0.1891996891996891,1,1,0
6.0,1.0,75.0,6.0,0.0444444444444444,1.0,90.0,20.0,1.0,0.0,1,0,1
7.0,1.0,75.0,3.0,0.8222222222222222,5.0,90.0,20.0,1.0,0.1898214285714285,1,0,0
9.0,1.0,75.0,5.0,0.4666666666666667,5.0,90.0,20.0,1.0,-0.3101785714285714,1,0,0
10.0,1.0,44.0,4.0,0.6888888888888889,3.0,59.0,20.0,1.0,-0.2101785714285714,1,0,0
18.0,1.0,75.0,2.0,0.6444444444444445,1.0,90.0,20.0,1.0,-0.0435119047619047,1,1,0
19.0,1.0,63.0,1.0,0.4444444444444444,0.0,78.0,20.0,1.0,0.3564880952380952,1,1,0
22.0,1.0,31.0,6.0,0.4,3.0,46.0,20.0,1.0,0.0231547619047619,1,0,1
2.0,1.0,75.0,12.0,0.2444444444444444,2.0,90.0,18.0,1.0,-0.3101785714285714,0,1,0
3.0,1.0,56.0,15.0,0.6888888888888889,2.0,71.0,18.0,1.0,-0.1226785714285714,0,1,0
4.0,1.0,75.0,2.0,0.5777777777777777,2.0,90.0,18.0,1.0,0.4041071428571429,0,1,0
5.0,1.0,75.0,1.0,0.6888888888888889,2.0,90.0,18.0,1.0,0.0231547619047619,0,1,0
6.0,1.0,75.0,9.0,0.0,1.0,90.0,18.0,1.0,-0.1800454892700882,0,0,1
9.0,1.0,56.0,6.0,0.3333333333333333,1.0,71.0,18.0,1.0,0.0199545107299118,0,0,0
10.0,1.0,75.0,12.0,0.4666666666666667,2.0,90.0,18.0,1.0,0.0926817834571845,0,0,0
17.0,1.0,56.0,21.0,0.65,5.0,71.0,18.0,1.0,0.0199545107299118,0,0,1
18.0,1.0,75.0,17.0,0.4,3.0,90.0,18.0,1.0,-0.1800454892700882,0,0,1
20.0,1.0,74.0,27.0,1.0,4.0,89.0,18.0,1.0,-0.1800454892700882,0,0,1
3.0,2.0,29.0,2.0,0.7833333333333333,4.0,59.0,20.0,1.0,0.1056687964441975,1,0,1
4.0,1.8166259168704155,60.0,6.0,0.2857142857142857,3.0,90.0,20.0,1.0,-0.1800454892700882,1,0,1
5.0,2.0,16.0,2.0,0.6166666666666667,3.0,46.0,20.0,1.0,0.4670133342593235,1,1,0
6.0,1.7912218268090154,60.0,6.0,0.8333333333333334,2.0,90.0,20.0,1.0,0.1949545107299118,1,0,1
7.0,1.9868565169769987,60.0,3.0,0.3833333333333333,9.0,90.0,20.0,1.0,-0.1800454892700882,1,0,0
9.0,2.0,60.0,5.0,0.0333333333333333,9.0,90.0,20.0,1.0,-0.2734857205058443,1,0,0
10.0,2.0,29.0,4.0,0.6666666666666666,9.0,59.0,20.0,1.0,0.2820698350497112,1,0,0
18.0,1.788005578800558,60.0,2.0,0.4333333333333333,1.0,90.0,20.0,1.0,-0.2734857205058443,1,1,0
19.0,1.6446991404011462,48.0,1.0,0.6,0.0,78.0,20.0,1.0,-0.1965626435827674,1,1,0
22.0,1.855072463768116,16.0,6.0,0.6166666666666667,6.0,46.0,20.0,1.0,-0.0103278257690022,1,0,1
2.0,1.8447606727037515,60.0,12.0,0.4666666666666667,3.0,90.0,18.0,1.0,0.3265142794941556,0,1,0
3.0,2.0,41.0,15.0,0.35,4.0,71.0,18.0,1.0,0.0390142794941556,0,1,0
4.0,1.953191489361702,60.0,2.0,0.2333333333333333,4.0,90.0,18.0,1.0,-0.2734857205058443,0,1,0
5.0,2.0,60.0,1.0,0.5666666666666667,4.0,90.0,18.0,1.0,-0.0381916028587855,0,1,0
6.0,2.0,60.0,9.0,0.6,3.0,90.0,18.0,1.0,0.3580932268625766,0,0,1
9.0,1.5219023779724656,41.0,6.0,0.7,1.0,71.0,18.0,1.0,0.0598476128274889,0,0,0
10.0,1.7486910994764395,60.0,12.0,0.0266666666666666,2.0,90.0,18.0,1.0,-0.1672222222222222,0,0,0
17.0,1.6864988558352405,41.0,21.0,0.3866666666666666,6.0,71.0,18.0,1.0,-0.0243650793650793,0,0,1
18.0,2.0,60.0,17.0,0.4666666666666667,5.0,90.0,18.0,1.0,0.047063492063492,0,0,1
20.0,1.7767955801104969,59.0,27.0,0.6266666666666667,6.0,89.0,18.0,1.0,0.0549999999999999,0,0,1
3.0,2.6148648648648645,14.0,2.0,0.4666666666666667,7.0,59.0,20.0,1.0,-0.1672222222222222,1,0,1
4.0,2.5122249388753057,45.0,6.0,0.8181818181818182,3.0,90.0,20.0,1.0,-0.1672222222222222,1,0,1
5.0,2.8726591760299627,1.0,2.0,0.6666666666666666,5.0,46.0,20.0,1.0,0.0,1,1,0
6.0,2.469750889679716,45.0,6.0,0.7733333333333333,2.0,90.0,20.0,1.0,0.0827777777777777,1,0,1
7.0,2.306681270536692,45.0,3.0,0.4545454545454545,9.0,90.0,20.0,1.0,-0.0243650793650793,1,0,0
9.0,2.641196013289037,45.0,5.0,0.6,10.0,90.0,20.0,1.0,0.5327777777777778,1,0,0
10.0,2.8,14.0,4.0,0.52,10.0,59.0,20.0,1.0,-0.1672222222222222,1,0,0
18.0,3.0,45.0,2.0,0.0266666666666666,3.0,90.0,20.0,1.0,-0.1706071706071706,1,1,0
19.0,3.0,33.0,1.0,0.6533333333333333,2.0,78.0,20.0,1.0,0.2839382839382839,1,1,0
22.0,2.8829431438127084,1.0,6.0,0.3866666666666666,10.0,46.0,20.0,1.0,-0.1706071706071706,1,0,1
2.0,2.608020698576973,45.0,12.0,0.5866666666666667,3.0,90.0,18.0,1.0,-0.0936840936840937,0,1,0
3.0,2.8383027522935778,26.0,15.0,0.5714285714285714,7.0,71.0,18.0,1.0,0.1627261627261627,0,1,0
4.0,2.323404255319149,45.0,2.0,0.5714285714285714,5.0,90.0,18.0,1.0,0.0,0,1,0
5.0,2.323895809739524,45.0,1.0,0.5714285714285714,4.0,90.0,18.0,1.0,-0.1706071706071706,0,1,0
6.0,2.565693430656934,45.0,9.0,0.2266666666666666,3.0,90.0,18.0,1.0,-0.1706071706071706,0,0,1
9.0,3.0,26.0,6.0,0.48,3.0,71.0,18.0,1.0,0.0516150516150515,0,0,0
10.0,3.0,45.0,12.0,0.6266666666666667,4.0,90.0,18.0,1.0,0.4484404484404484,0,0,0
17.0,2.735697940503432,26.0,21.0,0.9285714285714286,8.0,71.0,18.0,1.0,-0.1706071706071706,0,0,1
18.0,2.659904534606205,45.0,17.0,0.6666666666666666,6.0,90.0,18.0,1.0,0.1364325068870523,0,0,1
20.0,2.665193370165745,44.0,27.0,0.5333333333333333,9.0,89.0,18.0,1.0,-0.4635674931129476,0,0,1
4.0,3.853300733496333,30.0,6.0,0.5333333333333333,7.0,90.0,20.0,1.0,-0.1302341597796142,1,0,1
6.0,4.0,30.0,6.0,0.8,4.0,90.0,20.0,1.0,0.1364325068870523,1,0,1
7.0,3.185104052573932,30.0,3.0,1.1333333333333333,10.0,90.0,20.0,1.0,-0.3726584022038567,1,0,0
8.0,1.0,30.0,0.0,1.0666666666666669,1.0,90.0,20.0,0.0,0.0364325068870524,1,1,0
9.0,3.9557032115171658,30.0,5.0,1.0,12.0,90.0,20.0,1.0,0.0364325068870524,1,0,0
12.0,0.1333333333333333,30.0,3.0,0.8666666666666667,0.0,90.0,20.0,0.1333333333333333,0.5364325068870524,1,0,1
18.0,4.0,30.0,2.0,0.0,5.0,90.0,20.0,1.0,-0.4635674931129476,1,1,0
19.0,4.0,18.0,1.0,0.7333333333333333,4.0,78.0,20.0,1.0,0.4114325068870524,1,1,0
20.0,1.0,30.0,7.0,1.0,3.0,90.0,20.0,1.0,0.1364325068870523,1,0,1
2.0,4.0,30.0,12.0,0.0666666666666666,6.0,90.0,18.0,1.0,-0.3136363636363636,0,1,0
3.0,3.518348623853211,11.0,15.0,0.9333333333333332,8.0,71.0,18.0,1.0,0.353030303030303,0,1,0
4.0,2.804255319148936,30.0,2.0,0.4666666666666667,5.0,90.0,18.0,1.0,-0.3136363636363636,0,1,0
5.0,4.0,30.0,1.0,1.4,6.0,90.0,18.0,1.0,-0.1136363636363635,0,1,0
6.0,4.0,30.0,9.0,0.7333333333333333,5.0,90.0,18.0,1.0,0.1863636363636364,0,0,1
9.0,3.551609322974473,11.0,6.0,1.1333333333333333,5.0,71.0,18.0,1.0,0.353030303030303,0,0,0
10.0,4.0,30.0,12.0,0.2666666666666666,7.0,90.0,18.0,1.0,-0.3136363636363636,0,0,0
17.0,3.3455377574370706,11.0,21.0,0.8,9.0,71.0,18.0,1.0,-0.0636363636363636,0,0,1
18.0,4.0,30.0,17.0,1.2666666666666666,7.0,90.0,18.0,1.0,0.1863636363636364,0,0,1
20.0,3.3414364640883973,29.0,27.0,0.8,11.0,89.0,18.0,1.0,0.0196969696969697,0,0,1
4.0,4.816625916870416,15.0,6.0,1.1333333333333333,9.0,90.0,20.0,1.0,0.0196969696969697,1,0,1
6.0,4.15340909090909,15.0,6.0,0.8333333333333334,5.0,90.0,20.0,1.0,0.1230672703160741,1,0,1
7.0,3.838992332968236,15.0,3.0,0.5333333333333333,10.0,90.0,20.0,1.0,-0.3769327296839258,1,0,0
8.0,2.0,15.0,0.0,0.5,2.0,90.0,20.0,0.0,-0.2519327296839258,1,1,0
9.0,4.562569213732005,15.0,5.0,0.7666666666666667,16.0,90.0,20.0,1.0,0.0076826549314588,1,0,0
12.0,1.1333333333333333,15.0,3.0,0.7,5.0,90.0,20.0,0.5666666666666667,-0.0912184439696401,1,0,1
13.0,1.1333333333333333,15.0,2.0,0.9666666666666668,3.0,90.0,20.0,1.1333333333333333,0.1786228258716297,1,0,1
18.0,4.584882280049566,15.0,2.0,0.9333333333333332,6.0,90.0,20.0,1.0,-0.1664064138944521,1,1,0
19.0,3.9646201873048894,3.0,1.0,0.7666666666666667,6.0,78.0,20.0,1.0,0.2897339369827408,1,1,0
20.0,2.0,15.0,7.0,0.0,6.0,90.0,20.0,1.0,-0.3769327296839258,1,0,1
2.0,4.535840188014101,15.0,12.0,0.6666666666666666,7.0,90.0,18.0,1.0,0.4412490884978924,0,1,0
4.0,4.25531914893617,15.0,2.0,0.9,6.0,90.0,18.0,1.0,0.2230672703160741,0,1,0
5.0,3.987626546681665,15.0,1.0,0.0333333333333333,6.0,90.0,18.0,1.0,-0.2779720279720279,0,1,0
6.0,3.698795180722891,15.0,9.0,0.7333333333333333,5.0,90.0,18.0,1.0,0.222027972027972,0,0,1
7.0,0.3333333333333333,15.0,4.0,0.4666666666666667,2.0,90.0,18.0,0.3333333333333333,-0.2779720279720279,0,0,1
10.0,4.53125,15.0,12.0,1.2666666666666666,8.0,90.0,18.0,1.0,-0.0779720279720279,0,0,0
13.0,0.3333333333333333,15.0,0.0,0.7,0.0,90.0,18.0,0.0,0.0297202797202797,0,1,0
18.0,4.676470588235294,15.0,17.0,1.0,8.0,90.0,18.0,1.0,0.222027972027972,0,0,1
19.0,0.3333333333333333,15.0,0.0,0.3333333333333333,3.0,90.0,18.0,0.0,-0.2779720279720279,0,0,1
20.0,4.845303867403315,14.0,27.0,0.8,15.0,89.0,18.0,1.0,-0.1113053613053613,0,0,1
5.0,1.0,72.0,9.0,0.2666666666666666,3.0,87.0,17.0,1.0,-0.2475206611570247,1,1,0
6.0,1.0,54.0,6.0,0.8333333333333334,0.0,69.0,17.0,1.0,0.2524793388429752,1,0,1
11.0,1.0,54.0,15.0,0.0666666666666666,3.0,69.0,17.0,1.0,0.0,1,0,1
13.0,1.0,54.0,10.0,0.6,2.0,69.0,17.0,1.0,-0.2373214285714286,1,0,1
14.0,1.0,75.0,14.0,0.7333333333333333,0.0,90.0,17.0,1.0,-0.2373214285714286,1,1,0
15.0,1.0,75.0,0.0,0.5666666666666667,0.0,90.0,17.0,0.0,-0.2373214285714286,1,1,0
17.0,1.0,75.0,4.0,0.6,0.0,90.0,17.0,1.0,-0.0944642857142857,1,1,0
18.0,1.0,75.0,10.0,0.7,2.0,90.0,17.0,1.0,-0.0944642857142857,1,0,1
20.0,1.0,75.0,8.0,0.4666666666666667,1.0,90.0,17.0,1.0,0.1626785714285714,1,0,1
22.0,1.0,64.0,6.0,0.4333333333333333,2.0,79.0,17.0,1.0,0.2626785714285714,1,0,0
2.0,1.0,75.0,1.0,0.6666666666666666,1.0,90.0,18.0,1.0,0.3011401098901098,0,1,0
3.0,1.0,31.0,0.0,0.8333333333333334,0.0,46.0,18.0,0.0,-0.0498214285714286,0,1,0
5.0,1.0,75.0,4.0,0.8666666666666667,0.0,90.0,18.0,1.0,0.2242170329670329,0,1,0
7.0,1.0,75.0,11.0,0.7111111111111111,5.0,90.0,18.0,1.0,-0.0909393636666364,0,0,0
8.0,1.0,47.0,6.0,0.4444444444444444,1.0,62.0,18.0,1.0,0.0738958011685284,0,0,1
10.0,1.0,75.0,3.0,0.3333333333333333,0.0,90.0,18.0,1.0,0.099536826809554,0,0,0
13.0,1.0,75.0,5.0,0.3333333333333333,3.0,90.0,18.0,1.0,-0.0909393636666364,0,1,0
16.0,1.0,31.0,0.0,0.7111111111111111,4.0,46.0,18.0,0.0,0.3376320649047921,0,0,1
17.0,1.0,64.0,4.0,0.8444444444444444,3.0,79.0,18.0,1.0,0.099536826809554,0,0,0
18.0,1.0,72.0,4.0,1.022222222222222,1.0,87.0,18.0,1.0,0.0519177791905064,0,1,0
5.0,1.7253433208489388,57.0,9.0,0.0,3.0,87.0,17.0,1.0,-0.2337965065237792,1,1,0
6.0,2.0,39.0,6.0,0.5111111111111111,1.0,69.0,17.0,1.0,-0.2337965065237792,1,0,1
11.0,2.0,39.0,15.0,0.2888888888888888,7.0,69.0,17.0,1.0,-0.2337965065237792,1,0,1
13.0,2.0,39.0,10.0,0.8444444444444444,6.0,69.0,17.0,1.0,0.2207489480216752,1,0,1
14.0,2.0,60.0,14.0,0.0666666666666666,3.0,90.0,17.0,1.0,0.0,1,1,0
15.0,2.0,60.0,0.0,0.5777777777777777,1.0,90.0,17.0,0.0,0.0256800144300143,1,1,0
17.0,2.0,60.0,4.0,0.6888888888888889,3.0,90.0,17.0,1.0,-0.0854310966810967,1,1,0
18.0,1.8626126126126124,60.0,10.0,0.4888888888888889,3.0,90.0,17.0,1.0,-0.3076533189033189,1,0,1
20.0,1.8404761904761904,60.0,8.0,0.4666666666666667,2.0,90.0,17.0,1.0,-0.216744227994228,1,0,1
22.0,2.0,49.0,6.0,0.7333333333333333,6.0,79.0,17.0,1.0,-0.0349260461760462,1,0,0
2.0,2.0,60.0,1.0,0.5111111111111111,2.0,90.0,18.0,1.0,0.1209181096681096,0,1,0
3.0,1.7327188940092166,16.0,0.0,0.4888888888888889,1.0,46.0,18.0,0.0,0.129846681096681,0,1,0
5.0,2.0,60.0,4.0,0.6444444444444445,3.0,90.0,18.0,1.0,0.3113943001443001,0,1,0
7.0,1.7518427518427515,60.0,11.0,0.7111111111111111,6.0,90.0,18.0,1.0,-0.0854310966810967,0,0,0
8.0,1.9521800281293955,32.0,6.0,0.8888888888888888,1.0,62.0,18.0,1.0,0.142346681096681,0,0,1
10.0,2.0,60.0,3.0,0.6,3.0,90.0,18.0,1.0,0.1473557692307692,0,0,0
13.0,1.8275,60.0,5.0,0.3666666666666666,4.0,90.0,18.0,1.0,-0.0603365384615384,0,1,0
16.0,1.465811965811966,16.0,0.0,0.7,4.0,46.0,18.0,0.0,0.3396634615384615,0,0,1
17.0,1.7239709443099274,49.0,4.0,0.4,4.0,79.0,18.0,1.0,0.0,0,0,0
18.0,2.0,57.0,4.0,0.85,3.0,87.0,18.0,1.0,0.2146634615384615,0,1,0
5.0,3.0,42.0,9.0,1.5,6.0,87.0,17.0,1.0,-0.1603365384615384,1,1,0
6.0,3.0,24.0,6.0,0.0,3.0,69.0,17.0,1.0,0.0,1,0,1
11.0,2.4115853658536586,24.0,15.0,0.0,11.0,69.0,17.0,1.0,-0.1603365384615384,1,0,1
13.0,3.0,24.0,10.0,0.5,8.0,69.0,17.0,1.0,-0.1603365384615384,1,0,1
14.0,2.465601965601966,45.0,14.0,0.35,3.0,90.0,17.0,1.0,-0.1603365384615384,1,1,0
15.0,2.4353393085787456,45.0,0.0,0.8,1.0,90.0,17.0,0.0,0.0,1,1,0
17.0,2.0795454545454546,45.0,4.0,0.05,4.0,90.0,17.0,1.0,-0.2969471603910963,1,1,0
18.0,2.513513513513513,45.0,10.0,0.6333333333333333,3.0,90.0,17.0,1.0,0.0780528396089036,1,0,1
20.0,3.0,45.0,8.0,0.6833333333333333,4.0,90.0,17.0,1.0,-0.0969471603910963,1,0,1
22.0,3.0,34.0,6.0,0.4333333333333333,9.0,79.0,17.0,1.0,-0.2969471603910963,1,0,0
2.0,3.0,45.0,1.0,0.4333333333333333,3.0,90.0,18.0,1.0,-0.213613827057763,0,1,0
3.0,2.782258064516129,1.0,0.0,0.7,3.0,46.0,18.0,0.0,-0.0469471603910963,0,1,0
5.0,2.609702315325248,45.0,4.0,0.5,5.0,90.0,18.0,1.0,0.2030528396089037,0,1,0
7.0,2.6683046683046685,45.0,11.0,0.55,7.0,90.0,18.0,1.0,0.1530528396089037,0,0,0
8.0,3.0,17.0,6.0,0.6833333333333333,2.0,62.0,18.0,1.0,0.3697195062755703,0,0,1
10.0,2.657505285412262,45.0,3.0,0.6166666666666667,4.0,90.0,18.0,1.0,-0.0337892656542542,0,0,0
13.0,3.0,45.0,5.0,0.8166666666666667,6.0,90.0,18.0,1.0,0.1813137091741211,0,1,0
16.0,2.733974358974359,1.0,0.0,0.5733333333333334,7.0,46.0,18.0,0.0,-0.0192132428974534,0,0,1
17.0,3.0,34.0,4.0,0.3333333333333333,7.0,79.0,18.0,1.0,-0.0741582978425083,0,0,0
18.0,2.5300353356890457,42.0,4.0,0.6666666666666666,4.0,87.0,18.0,1.0,0.1950724713882609,0,1,0
5.0,3.885057471264368,27.0,9.0,0.6,8.0,87.0,17.0,1.0,-0.3049275286117391,1,1,0
6.0,3.0982142857142856,9.0,6.0,0.8266666666666667,3.0,69.0,17.0,1.0,0.1161251029672082,1,0,1
11.0,3.16260162601626,9.0,15.0,1.4705882352941178,13.0,69.0,17.0,1.0,0.0284058047215942,1,0,1
13.0,3.544147843942506,9.0,10.0,1.2352941176470589,12.0,69.0,17.0,1.0,0.6950724713882609,1,0,1
14.0,4.0,30.0,14.0,0.0,6.0,90.0,17.0,1.0,-0.3049275286117391,1,1,0
15.0,4.0,30.0,0.0,0.4933333333333333,2.0,90.0,17.0,0.0,-0.0549275286117391,1,1,0
17.0,2.962121212121212,30.0,4.0,0.3866666666666666,6.0,90.0,17.0,1.0,-0.3049275286117391,1,1,0
18.0,2.8018018018018016,30.0,10.0,0.8333333333333334,3.0,90.0,17.0,1.0,0.0284058047215942,1,0,1
20.0,3.351129363449692,30.0,8.0,0.04,7.0,90.0,17.0,1.0,-0.1739745463402752,1,0,1
22.0,3.410714285714285,19.0,6.0,0.5866666666666667,10.0,79.0,17.0,1.0,0.1260254536597247,1,0,0
2.0,3.1924439197166468,30.0,1.0,0.3866666666666666,3.0,90.0,18.0,1.0,-0.1739745463402752,0,1,0
4.0,1.0,30.0,0.0,0.4266666666666667,2.0,90.0,18.0,0.0,-0.1025459749117038,0,1,0
5.0,3.320837927232635,30.0,4.0,0.6533333333333333,6.0,90.0,18.0,1.0,0.0613195713067835,0,1,0
7.0,4.0,30.0,11.0,1.0,12.0,90.0,18.0,1.0,-0.1739745463402752,0,0,0
