player_appearance_id,checkpoint,fixture_id,is_home,position,last15_mean_max_speed,last15_peak_speed,last15_hsr,cumul_mean_max_speed,top_third_run_share,top_third_last15_share,runs_per_minute_played
40819,H1_45,1190,True,A,6.482,7.67,17,6.524,0.3953488372093023,0.45,0.9555555555555556
40820,H1_45,1190,True,D,6.27,7.21,6,6.55,0.21052631578947367,0.16666666666666666,0.4222222222222222
40822,H1_45,1190,False,G,6.95,6.95,1,6.465,0.0,0.0,0.044444444444444446
40823,H1_45,1190,False,D,6.97,8.5,13,6.698,0.24324324324324326,0.21052631578947367,0.8222222222222222
40824,H1_45,1190,False,D,6.508,7.05,8,6.44,0.14285714285714285,0.25,0.4666666666666667
40826,H1_45,1190,False,M,6.379,6.86,9,6.525,0.0967741935483871,0.0,0.6888888888888889
40827,H1_45,1190,False,M,7.031,8.74,6,6.763,0.06896551724137931,0.0,0.6444444444444445
40830,H1_45,1190,False,A,6.46,7.04,7,6.508,0.45,0.2857142857142857,0.4444444444444444
40832,H1_45,1190,False,D,7.114,8.91,6,7.352,0.16666666666666666,0.3333333333333333,0.4
40833,H1_45,1190,False,D,6.527,7.38,6,6.344,0.09090909090909091,0.14285714285714285,0.24444444444444444
40834,H1_45,1190,False,M,6.375,7.17,11,6.327,0.25806451612903225,0.08333333333333333,0.6888888888888889
40835,H1_45,1190,False,A,6.579,7.41,7,6.698,0.3076923076923077,0.375,0.5777777777777777
40836,H1_45,1190,False,A,6.709,7.9,9,6.532,0.1935483870967742,0.2727272727272727,0.6888888888888889
40806,H2_15,1190,True,G,0.0,0.0,0,0.0,,,0.0
40807,H2_15,1190,True,D,6.45,6.79,3,6.484,0.3,0.3333333333333333,0.3333333333333333
40808,H2_15,1190,True,D,7.043,8.64,6,6.796,0.25,0.2857142857142857,0.4666666666666667
40810,H2_15,1190,True,M,6.4,6.8,4,6.722,0.358974358974359,0.5,0.65
40811,H2_15,1190,True,M,6.533,7.93,5,6.533,0.6666666666666666,0.6666666666666666,0.4
40813,H2_15,1190,True,A,6.629,7.92,5,6.629,0.5714285714285714,0.5714285714285714,1.0
40815,H2_15,1190,True,D,7.62,11.48,7,7.166,0.3829787234042553,0.3333333333333333,0.7833333333333333
40816,H2_15,1190,True,M,6.925,7.74,1,6.925,0.5,0.5,0.2857142857142857
40818,H2_15,1190,True,M,7.369,10.34,7,6.99,0.32432432432432434,0.45454545454545453,0.6166666666666667
40819,H2_15,1190,True,A,6.106,6.56,7,6.465,0.42,0.5714285714285714,0.8333333333333334
40820,H2_15,1190,True,D,6.172,6.75,4,6.484,0.17391304347826086,0.0,0.38333333333333336
40822,H2_15,1190,False,G,0.0,0.0,0,6.465,0.0,,0.03333333333333333
40823,H2_15,1190,False,D,7.293,7.99,2,6.743,0.225,0.0,0.6666666666666666
40824,H2_15,1190,False,D,5.906,6.19,5,6.337,0.11538461538461539,0.0,0.43333333333333335
40826,H2_15,1190,False,M,6.354,6.98,5,6.501,0.1111111111111111,0.2,0.6
40827,H2_15,1190,False,M,6.536,7.94,7,6.714,0.13513513513513514,0.375,0.6166666666666667
40830,H2_15,1190,False,A,7.037,7.99,6,6.659,0.4642857142857143,0.5,0.4666666666666667
40832,H2_15,1190,False,D,6.837,6.99,3,7.278,0.14285714285714285,0.0,0.35
40833,H2_15,1190,False,D,6.26,6.53,3,6.326,0.07142857142857142,0.0,0.23333333333333334
40834,H2_15,1190,False,M,6.107,6.47,3,6.308,0.29411764705882354,0.6666666666666666,0.5666666666666667
40835,H2_15,1190,False,A,7.183,8.45,8,6.832,0.25,0.1,0.6
40836,H2_15,1190,False,A,6.918,8.92,8,6.633,0.21428571428571427,0.2727272727272727,0.7
40806,H2_30,1190,True,G,6.795,7.16,2,6.795,0.5,0.5,0.02666666666666667
40807,H2_30,1190,True,D,6.693,7.07,8,6.549,0.27586206896551724,0.2222222222222222,0.38666666666666666
40808,H2_30,1190,True,D,6.34,6.79,7,6.705,0.22857142857142856,0.14285714285714285,0.4666666666666667
40810,H2_30,1190,True,M,6.053,6.69,8,6.608,0.3191489361702128,0.125,0.6266666666666667
40811,H2_30,1190,True,M,6.492,7.98,6,6.51,0.5714285714285714,0.5,0.4666666666666667
40813,H2_30,1190,True,A,6.471,7.5,10,6.532,0.3888888888888889,0.2727272727272727,0.8181818181818182
40814,H2_30,1190,True,M,6.755,7.01,2,6.755,0.0,0.0,0.6666666666666666
40815,H2_30,1190,True,D,7.091,8.37,8,7.152,0.3620689655172414,0.2727272727272727,0.7733333333333333
40816,H2_30,1190,True,M,6.896,8.02,6,6.902,0.5,0.5,0.45454545454545453
40818,H2_30,1190,True,M,6.901,7.85,6,6.974,0.37777777777777777,0.625,0.6
40820,H2_30,1190,True,D,6.753,8.59,13,6.595,0.23076923076923078,0.3125,0.52
40822,H2_30,1190,False,G,0.0,0.0,0,6.465,0.0,,0.02666666666666667
40823,H2_30,1190,False,D,6.424,7.21,8,6.684,0.1836734693877551,0.0,0.6533333333333333
40824,H2_30,1190,False,D,6.21,6.73,3,6.324,0.13793103448275862,0.3333333333333333,0.38666666666666666
40826,H2_30,1190,False,M,6.62,7.12,7,6.522,0.11363636363636363,0.125,0.5866666666666667
40828,H2_30,1190,False,M,7.4,9.29,5,7.4,0.375,0.375,0.5714285714285714
40829,H2_30,1190,False,A,6.715,7.66,3,6.715,0.5,0.5,0.5714285714285714
40831,H2_30,1190,False,D,7.02,7.93,3,7.02,0.0,0.0,0.5714285714285714
40833,H2_30,1190,False,D,6.78,7.12,3,6.406,0.058823529411764705,0.0,0.22666666666666666
40834,H2_30,1190,False,M,6.75,7.24,2,6.332,0.2777777777777778,0.0,0.48
40835,H2_30,1190,False,A,6.664,7.79,9,6.793,0.23404255319148937,0.18181818181818182,0.6266666666666667
40837,H2_30,1190,False,M,7.049,8.52,9,7.049,0.3076923076923077,0.3076923076923077,0.9285714285714286
40852,H1_15,1191,True,D,6.737,7.65,8,6.737,0.2,0.2,0.6666666666666666
40853,H1_15,1191,True,D,6.296,7.76,7,6.296,0.125,0.125,0.5333333333333333
40854,H1_15,1191,True,D,6.931,9.02,6,6.931,0.25,0.25,0.5333333333333333
40855,H1_15,1191,True,D,6.558,8.16,10,6.558,0.16666666666666666,0.16666666666666666,0.8
40857,H1_15,1191,True,M,6.726,8.56,14,6.726,0.17647058823529413,0.17647058823529413,1.1333333333333333
40858,H1_15,1191,True,A,6.758,8.92,14,6.758,0.4375,0.4375,1.0666666666666667
40859,H1_15,1191,True,M,6.903,7.53,10,6.903,0.13333333333333333,0.13333333333333333,1.0
40860,H1_15,1191,True,A,6.926,8.73,10,6.926,0.38461538461538464,0.38461538461538464,0.8666666666666667
40862,H1_15,1191,True,G,0.0,0.0,0,0.0,,,0.0
40863,H1_15,1191,True,A,6.598,8.09,9,6.598,0.7272727272727273,0.7272727272727273,0.7333333333333333
40867,H1_15,1191,True,M,6.779,8.04,12,6.779,0.5333333333333333,0.5333333333333333,1.0
40868,H1_15,1191,False,G,6.95,6.95,1,6.95,0.0,0.0,0.06666666666666667
40869,H1_15,1191,False,D,6.919,8.47,10,6.919,0.2857142857142857,0.2857142857142857,0.9333333333333333
40870,H1_15,1191,False,D,6.624,8.75,6,6.624,0.2857142857142857,0.2857142857142857,0.4666666666666667
40872,H1_15,1191,False,M,6.699,7.81,17,6.699,0.47619047619047616,0.47619047619047616,1.4
40873,H1_15,1191,False,M,6.594,8.5,9,6.594,0.5454545454545454,0.5454545454545454,0.7333333333333333
40875,H1_15,1191,False,A,7.045,8.87,12,7.045,0.5882352941176471,0.5882352941176471,1.1333333333333333
40879,H1_15,1191,False,D,6.888,8.07,3,6.888,0.5,0.5,0.26666666666666666
40880,H1_15,1191,False,M,6.522,7.99,10,6.522,0.16666666666666666,0.16666666666666666,0.8
40881,H1_15,1191,False,M,6.489,8.88,17,6.489,0.15789473684210525,0.15789473684210525,1.2666666666666666
40882,H1_15,1191,False,D,6.879,8.34,9,6.879,0.16666666666666666,0.16666666666666666,0.8
40883,H1_15,1191,False,M,6.542,7.92,15,6.542,0.35294117647058826,0.35294117647058826,1.1333333333333333
40852,H1_30,1191,True,D,6.791,7.81,11,6.77,0.32,0.4,0.8333333333333334
40853,H1_30,1191,True,D,6.159,7.08,8,6.228,0.125,0.125,0.5333333333333333
40854,H1_30,1191,True,D,7.08,7.95,4,7.001,0.26666666666666666,0.2857142857142857,0.5
40855,H1_30,1191,True,D,6.896,8.58,8,6.72,0.17391304347826086,0.18181818181818182,0.7666666666666667
40857,H1_30,1191,True,M,6.995,7.21,3,6.778,0.19047619047619047,0.25,0.7
40858,H1_30,1191,True,A,6.975,8.59,10,6.855,0.5862068965517241,0.7692307692307693,0.9666666666666667
40859,H1_30,1191,True,M,6.63,7.54,11,6.776,0.17857142857142858,0.23076923076923078,0.9333333333333333
40860,H1_30,1191,True,A,7.107,8.87,7,7.005,0.391304347826087,0.4,0.7666666666666667
40862,H1_30,1191,True,G,0.0,0.0,0,0.0,,,0.0
40863,H1_30,1191,True,A,6.657,7.82,7,6.625,0.75,0.7777777777777778,0.6666666666666666
40867,H1_30,1191,True,M,6.943,8.18,9,6.852,0.5555555555555556,0.5833333333333334,0.9
40868,H1_30,1191,False,G,0.0,0.0,0,6.95,0.0,,0.03333333333333333
40869,H1_30,1191,False,D,6.985,8.31,5,6.943,0.22727272727272727,0.125,0.7333333333333333
40870,H1_30,1191,False,D,6.457,7.87,6,6.541,0.14285714285714285,0.0,0.4666666666666667
40872,H1_30,1191,False,M,6.735,7.4,14,6.715,0.42105263157894735,0.35294117647058826,1.2666666666666666
40873,H1_30,1191,False,M,6.826,7.54,8,6.704,0.5238095238095238,0.5,0.7
40875,H1_30,1191,False,A,7.003,9.33,10,7.027,0.4666666666666667,0.3076923076923077,1.0
40879,H1_30,1191,False,D,6.85,7.88,5,6.865,0.2,0.0,0.3333333333333333
40880,H1_30,1191,False,M,6.33,8.14,11,6.426,0.08333333333333333,0.0,0.8
40881,H1_30,1191,False,M,6.869,7.91,14,6.668,0.2777777777777778,0.4117647058823529,1.2
40882,H1_30,1191,False,D,6.651,7.99,8,6.781,0.09523809523809523,0.0,0.7
40883,H1_30,1191,False,M,6.519,8.13,11,6.532,0.4,0.46153846153846156,1.0
40852,H1_45,1191,True,D,6.693,7.48,5,6.753,0.34375,0.42857142857142855,0.7111111111111111
40853,H1_45,1191,True,D,6.75,7.24,2,6.31,0.10526315789473684,0.0,0.4222222222222222
40854,H1_45,1191,True,D,6.68,6.68,1,6.981,0.25,0.0,0.35555555555555557
40855,H1_45,1191,True,D,6.893,8.68,6,6.76,0.2,0.2857142857142857,0.6666666666666666
40857,H1_45,1191,True,M,6.175,6.18,2,6.725,0.17391304347826086,0.0,0.5111111111111111
40858,H1_45,1191,True,A,6.794,9.82,7,6.841,0.5,0.2222222222222222,0.8444444444444444
40859,H1_45,1191,True,M,6.753,7.83,5,6.772,0.17142857142857143,0.14285714285714285,0.7777777777777778
40860,H1_45,1191,True,A,6.943,8.52,4,6.992,0.3793103448275862,0.3333333333333333,0.6444444444444445
40862,H1_45,1191,True,G,0.0,0.0,0,0.0,,,0.0
40863,H1_45,1191,True,A,7.085,9.75,8,6.788,0.6129032258064516,0.36363636363636365,0.6888888888888889
40867,H1_45,1191,True,M,6.532,7.45,8,6.772,0.4722222222222222,0.2222222222222222,0.8
40868,H1_45,1191,False,G,8.26,8.26,1,7.605,0.0,0.0,0.044444444444444446
40869,H1_45,1191,False,D,6.649,8.07,12,6.829,0.2777777777777778,0.35714285714285715,0.8
40870,H1_45,1191,False,D,7.149,8.81,8,6.822,0.15384615384615385,0.16666666666666666,0.5777777777777777
40872,H1_45,1191,False,M,6.58,7.47,17,6.668,0.3448275862068966,0.2,1.288888888888889
40873,H1_45,1191,False,M,6.622,7.61,10,6.674,0.45454545454545453,0.3333333333333333,0.7333333333333333
40875,H1_45,1191,False,A,6.708,8.73,5,6.974,0.4722222222222222,0.5,0.8
40879,H1_45,1191,False,D,7.353,9.14,5,7.066,0.17647058823529413,0.14285714285714285,0.37777777777777777
40880,H1_45,1191,False,M,7.011,7.53,7,6.585,0.06060606060606061,0.0,0.7333333333333333
40881,H1_45,1191,False,M,6.583,8.73,16,6.64,0.3148148148148148,0.3888888888888889,1.2
40882,H1_45,1191,False,D,7.075,8.99,10,6.899,0.05714285714285714,0.0,0.7777777777777778
40883,H1_45,1191,False,M,6.61,7.38,11,6.556,0.32558139534883723,0.15384615384615385,0.9555555555555556
40852,H2_15,1191,True,D,6.872,8.37,10,6.787,0.3111111111111111,0.23076923076923078,0.75
40853,H2_15,1191,True,D,6.323,6.78,6,6.313,0.16,0.4,0.4166666666666667
40854,H2_15,1191,True,D,6.703,7.71,6,6.896,0.2608695652173913,0.3333333333333333,0.38333333333333336
40855,H2_15,1191,True,D,6.829,8.08,15,6.788,0.29411764705882354,0.3888888888888889,0.85
40857,H2_15,1191,True,M,6.733,8.06,12,6.728,0.15789473684210525,0.13333333333333333,0.6333333333333333
40858,H2_15,1191,True,A,6.604,8.43,10,6.784,0.56,0.8181818181818182,0.8333333333333334
40859,H2_15,1191,True,M,6.663,7.07,3,6.763,0.15789473684210525,0.0,0.6333333333333333
40860,H2_15,1191,True,A,6.919,9.58,12,6.967,0.4772727272727273,0.6428571428571429,0.7333333333333333
40862,H2_15,1191,True,G,9.62,9.62,1,9.62,0.0,0.0,0.03333333333333333
40863,H2_15,1191,True,A,6.686,7.64,15,6.749,0.6,0.5789473684210527,0.8333333333333334
40867,H2_15,1191,True,M,6.608,7.48,10,6.731,0.4791666666666667,0.45454545454545453,0.8
40868,H2_15,1191,False,G,0.0,0.0,0,7.605,0.0,,0.03333333333333333
40869,H2_15,1191,False,D,7.211,8.47,9,6.936,0.24,0.15384615384615385,0.8333333333333334
40870,H2_15,1191,False,D,6.569,7.97,8,6.757,0.14285714285714285,0.125,0.5833333333333334
40872,H2_15,1191,False,M,6.715,7.59,16,6.68,0.33766233766233766,0.3333333333333333,1.2833333333333334
40873,H2_15,1191,False,M,6.886,8.31,13,6.749,0.39215686274509803,0.35714285714285715,0.85
40875,H2_15,1191,False,A,7.281,9.63,9,7.06,0.5,0.5833333333333334,0.8333333333333334
40879,H2_15,1191,False,D,6.31,7.5,10,6.769,0.14285714285714285,0.1,0.4666666666666667
40880,H2_15,1191,False,M,6.746,9.09,5,6.614,0.1,0.3333333333333333,0.6666666666666666
40881,H2_15,1191,False,M,6.771,8.29,15,6.676,0.2972972972972973,0.2631578947368421,1.2333333333333334
40882,H2_15,1191,False,D,6.686,8.28,4,6.872,0.075,0.2,0.6666666666666666
40883,H2_15,1191,False,M,6.596,8.79,14,6.566,0.3275862068965517,0.3333333333333333,0.9666666666666667
40852,H2_30,1191,True,D,6.203,6.62,7,6.709,0.3269230769230769,0.42857142857142855,0.6933333333333334
40853,H2_30,1191,True,D,6.243,6.71,3,6.306,0.17857142857142858,0.3333333333333333,0.37333333333333335
40854,H2_30,1191,True,D,5.83,5.92,2,6.811,0.28,0.5,0.3333333333333333
40855,H2_30,1191,True,D,6.891,8.87,9,6.808,0.36507936507936506,0.6666666666666666,0.84
40856,H2_30,1191,True,A,6.847,9.56,5,6.847,0.6666666666666666,0.6666666666666666,0.6
40857,H2_30,1191,True,M,7.264,9.04,5,6.821,0.15217391304347827,0.125,0.6133333333333333
40859,H2_30,1191,True,M,6.335,6.75,4,6.722,0.21428571428571427,0.75,0.56
40860,H2_30,1191,True,A,6.71,7.2,7,6.932,0.5098039215686274,0.7142857142857143,0.68
40862,H2_30,1191,True,G,9.34,9.34,0,9.527,0.0,0.0,0.04
40864,H2_30,1191,True,A,6.02,6.02,1,6.02,1.0,1.0,0.1
40865,H2_30,1191,True,M,6.776,8.44,5,6.776,0.42857142857142855,0.42857142857142855,0.7
40868,H2_30,1191,False,G,0.0,0.0,0,7.605,0.0,,0.02666666666666667
40869,H2_30,1191,False,D,6.53,7.42,3,6.906,0.24074074074074073,0.25,0.72
40870,H2_30,1191,False,D,6.853,7.31,2,6.764,0.13157894736842105,0.0,0.5066666666666667
40871,H2_30,1191,False,M,6.554,7.82,14,6.501,0.29411764705882354,0.25,1.0625
40874,H2_30,1191,False,M,6.712,8.0,9,6.772,0.23076923076923078,0.2727272727272727,0.8125
40876,H2_30,1191,False,A,6.735,7.98,7,6.735,0.0,0.0,2.0
40877,H2_30,1191,False,M,6.372,7.31,13,6.409,0.5,0.5333333333333333,1.0
40879,H2_30,1191,False,D,7.99,7.99,0,6.811,0.13793103448275862,0.0,0.38666666666666666
40880,H2_30,1191,False,M,6.548,8.17,3,6.608,0.09090909090909091,0.0,0.5866666666666667
40882,H2_30,1191,False,D,6.436,8.73,9,6.778,0.0784313725490196,0.09090909090909091,0.68
40883,H2_30,1191,False,M,6.656,8.78,12,6.584,0.3055555555555556,0.21428571428571427,0.96
41150,H1_15,1198,True,M,6.629,8.23,11,6.629,0.42857142857142855,0.42857142857142855,0.9333333333333333
41151,H1_15,1198,True,M,6.588,8.18,10,6.588,0.4166666666666667,0.4166666666666667,0.8
41152,H1_15,1198,True,D,6.854,7.71,3,6.854,0.0,0.0,0.3333333333333333
41153,H1_15,1198,True,M,6.703,8.43,5,6.703,0.16666666666666666,0.16666666666666666,0.4
41154,H1_15,1198,True,A,7.228,9.13,10,7.228,0.26666666666666666,0.26666666666666666,1.0
41156,H1_15,1198,True,A,7.053,8.92,9,7.053,0.35714285714285715,0.35714285714285715,0.9333333333333333
41157,H1_15,1198,True,A,6.878,7.67,11,6.878,0.21428571428571427,0.21428571428571427,0.9333333333333333
41160,H1_15,1198,True,G,0.0,0.0,0,0.0,,,0.0
41161,H1_15,1198,True,D,6.402,7.17,11,6.402,0.16666666666666666,0.16666666666666666,0.8
41162,H1_15,1198,True,D,6.082,6.98,6,6.082,0.3333333333333333,0.3333333333333333,0.4
41165,H1_15,1198,True,M,6.946,8.97,10,6.946,0.23076923076923078,0.23076923076923078,0.8666666666666667
41166,H1_15,1198,False,G,7.77,7.77,1,7.77,0.0,0.0,0.06666666666666667
41167,H1_15,1198,False,D,6.79,7.73,9,6.79,0.18181818181818182,0.18181818181818182,0.7333333333333333
41168,H1_15,1198,False,D,6.62,7.31,12,6.62,0.42857142857142855,0.42857142857142855,0.9333333333333333
41169,H1_15,1198,False,D,6.894,9.4,7,6.894,0.1111111111111111,0.1111111111111111,0.6
41170,H1_15,1198,False,D,6.857,8.63,9,6.857,0.36363636363636365,0.36363636363636365,0.7333333333333333
41171,H1_15,1198,False,M,6.344,7.38,10,6.344,0.2727272727272727,0.2727272727272727,0.7333333333333333
41173,H1_15,1198,False,A,6.608,7.99,8,6.608,0.7777777777777778,0.7777777777777778,0.6
41174,H1_15,1198,False,A,6.594,7.64,8,6.594,0.5,0.5,0.6666666666666666
41178,H1_15,1198,False,M,7.175,8.74,8,7.175,0.5384615384615384,0.5384615384615384,0.8666666666666667
41179,H1_15,1198,False,M,6.694,7.69,11,6.694,0.21428571428571427,0.21428571428571427,0.9333333333333333
41181,H1_15,1198,False,M,6.884,9.05,13,6.884,0.4117647058823529,0.4117647058823529,1.1333333333333333
41150,H1_30,1198,True,M,6.584,8.88,6,6.614,0.42857142857142855,0.42857142857142855,0.7
41151,H1_30,1198,True,M,6.69,7.43,2,6.608,0.4,0.3333333333333333,0.5
41152,H1_30,1198,True,D,6.893,8.01,2,6.869,0.0,0.0,0.26666666666666666
41153,H1_30,1198,True,M,6.707,7.55,2,6.704,0.1111111111111111,0.0,0.3
41154,H1_30,1198,True,A,7.144,9.07,6,7.194,0.36,0.5,0.8333333333333334
41156,H1_30,1198,True,A,7.197,9.03,8,7.119,0.5,0.6666666666666666,0.8666666666666667
41157,H1_30,1198,True,A,6.882,7.8,14,6.88,0.4411764705882353,0.6,1.1333333333333333
41160,H1_30,1198,True,G,0.0,0.0,0,0.0,,,0.0
41161,H1_30,1198,True,D,6.26,6.41,3,6.374,0.13333333333333333,0.0,0.5
41162,H1_30,1198,True,D,5.68,5.74,2,5.981,0.375,0.5,0.26666666666666666
41165,H1_30,1198,True,M,6.97,8.32,9,6.958,0.24,0.25,0.8333333333333334
41166,H1_30,1198,False,G,6.07,6.07,1,6.92,0.0,0.0,0.06666666666666667
41167,H1_30,1198,False,D,6.429,7.13,6,6.649,0.1111111111111111,0.0,0.6
41168,H1_30,1198,False,D,6.86,8.72,6,6.707,0.36363636363636365,0.25,0.7333333333333333
41169,H1_30,1198,False,D,6.976,9.18,6,6.933,0.058823529411764705,0.0,0.5666666666666667
41170,H1_30,1198,False,D,6.806,8.83,5,6.837,0.2222222222222222,0.0,0.6
41171,H1_30,1198,False,M,6.863,8.22,8,6.591,0.19047619047619047,0.1,0.7
41173,H1_30,1198,False,A,5.906,6.08,5,6.357,0.5714285714285714,0.2,0.4666666666666667
41174,H1_30,1198,False,A,6.047,6.68,3,6.468,0.46153846153846156,0.3333333333333333,0.43333333333333335
41178,H1_30,1198,False,M,6.776,7.37,6,7.036,0.4,0.14285714285714285,0.6666666666666666
41179,H1_30,1198,False,M,6.657,8.38,9,6.678,0.12,0.0,0.8333333333333334
41181,H1_30,1198,False,M,6.803,8.04,7,6.856,0.38461538461538464,0.3333333333333333,0.8666666666666667
41150,H1_45,1198,True,M,7.057,7.74,8,6.767,0.3125,0.09090909090909091,0.7111111111111111
41151,H1_45,1198,True,M,6.266,6.85,5,6.522,0.4,0.4,0.4444444444444444
41152,H1_45,1198,True,D,7.121,7.67,5,6.987,0.06666666666666667,0.14285714285714285,0.3333333333333333
41153,H1_45,1198,True,M,6.285,6.94,6,6.537,0.06666666666666667,0.0,0.3333333333333333
41154,H1_45,1198,True,A,6.336,7.02,7,7.007,0.375,0.42857142857142855,0.7111111111111111
41156,H1_45,1198,True,A,6.524,7.95,11,6.931,0.4473684210526316,0.3333333333333333,0.8444444444444444
41157,H1_45,1198,True,A,6.13,7.28,11,6.685,0.391304347826087,0.25,1.0222222222222221
41160,H1_45,1198,True,G,0.0,0.0,0,0.0,,,0.0
41161,H1_45,1198,True,D,6.718,7.49,6,6.493,0.08695652173913043,0.0,0.5111111111111111
41162,H1_45,1198,True,D,7.238,8.25,3,6.465,0.3076923076923077,0.2,0.28888888888888886
41165,H1_45,1198,True,M,7.117,8.62,9,7.012,0.23684210526315788,0.23076923076923078,0.8444444444444444
41166,H1_45,1198,False,G,5.91,5.91,1,6.583,0.0,0.0,0.06666666666666667
41167,H1_45,1198,False,D,6.046,6.72,8,6.464,0.19230769230769232,0.375,0.5777777777777777
41168,H1_45,1198,False,D,6.809,8.25,6,6.737,0.41935483870967744,0.5555555555555556,0.6888888888888889
41169,H1_45,1198,False,D,7.046,7.28,4,6.959,0.045454545454545456,0.0,0.4888888888888889
41170,H1_45,1198,False,D,6.39,6.84,3,6.773,0.19047619047619047,0.0,0.4666666666666667
41171,H1_45,1198,False,M,6.401,7.03,12,6.522,0.18181818181818182,0.16666666666666666,0.7333333333333333
41173,H1_45,1198,False,A,6.966,9.01,7,6.595,0.4782608695652174,0.3333333333333333,0.5111111111111111
41174,H1_45,1198,False,A,6.78,8.31,7,6.595,0.45454545454545453,0.4444444444444444,0.4888888888888889
41178,H1_45,1198,False,M,6.579,7.97,7,6.894,0.3793103448275862,0.3333333333333333,0.6444444444444445
41179,H1_45,1198,False,M,6.769,7.43,6,6.697,0.15625,0.2857142857142857,0.7111111111111111
41181,H1_45,1198,False,M,6.669,8.04,11,6.79,0.35,0.2857142857142857,0.8888888888888888
41151,H2_15,1198,True,M,6.845,7.88,12,6.666,0.3333333333333333,0.25,0.6
41153,H2_15,1198,True,M,6.796,8.8,5,6.619,0.09090909090909091,0.0,0.36666666666666664
41154,H2_15,1198,True,A,6.471,7.27,9,6.879,0.35714285714285715,0.375,0.7
41155,H2_15,1198,True,D,6.537,7.11,5,6.537,0.16666666666666666,0.16666666666666666,0.4
41156,H2_15,1198,True,A,6.638,8.93,11,6.857,0.39215686274509803,0.2727272727272727,0.85
41158,H2_15,1198,True,M,6.177,7.01,3,6.177,0.3333333333333333,0.3333333333333333,1.5
41159,H2_15,1198,True,M,0.0,0.0,0,0.0,,,0.0
41160,H2_15,1198,True,G,0.0,0.0,0,0.0,,,0.0
41161,H2_15,1198,True,D,6.771,8.07,5,6.558,0.1,0.16666666666666666,0.5
41162,H2_15,1198,True,D,7.747,9.61,6,6.953,0.19047619047619047,0.0,0.35
41163,H2_15,1198,True,M,6.807,8.31,9,6.807,0.08333333333333333,0.08333333333333333,0.8
41166,H2_15,1198,False,G,0.0,0.0,0,6.583,0.0,,0.05
41167,H2_15,1198,False,D,6.969,8.51,9,6.623,0.18421052631578946,0.18181818181818182,0.6333333333333333
41168,H2_15,1198,False,D,6.459,7.67,9,6.669,0.3902439024390244,0.3,0.6833333333333333
41169,H2_15,1198,False,D,6.41,6.59,4,6.874,0.038461538461538464,0.0,0.43333333333333335
41170,H2_15,1198,False,D,7.254,8.89,3,6.866,0.15384615384615385,0.0,0.43333333333333335
41171,H2_15,1198,False,M,6.594,8.3,7,6.537,0.19047619047619047,0.25,0.7
41173,H2_15,1198,False,A,7.007,8.0,5,6.691,0.43333333333333335,0.2857142857142857,0.5
41174,H2_15,1198,False,A,6.765,8.32,8,6.652,0.45454545454545453,0.5,0.55
41178,H2_15,1198,False,M,6.605,7.31,11,6.809,0.36585365853658536,0.3333333333333333,0.6833333333333333
41179,H2_15,1198,False,M,6.722,8.5,4,6.701,0.1891891891891892,0.4,0.6166666666666667
41181,H2_15,1198,False,M,6.647,7.56,7,6.764,0.3673469387755102,0.4444444444444444,0.8166666666666667
41151,H2_30,1198,True,M,6.493,7.88,5,6.638,0.27906976744186046,0.0,0.5733333333333334
41153,H2_30,1198,True,M,7.017,7.31,2,6.667,0.08,0.0,0.3333333333333333
41154,H2_30,1198,True,A,6.4,7.01,8,6.802,0.42,0.75,0.6666666666666666
41155,H2_30,1198,True,D,6.348,7.32,11,6.411,0.05555555555555555,0.0,0.6
41156,H2_30,1198,True,A,7.181,8.24,7,6.914,0.45161290322580644,0.7272727272727273,0.8266666666666667
41158,H2_30,1198,True,M,6.745,7.95,17,6.677,0.28,0.2727272727272727,1.4705882352941178
41159,H2_30,1198,True,M,6.625,7.63,18,6.625,0.42857142857142855,0.42857142857142855,1.2352941176470589
41160,H2_30,1198,True,G,0.0,0.0,0,0.0,,,0.0
41161,H2_30,1198,True,D,6.323,7.4,6,6.514,0.13513513513513514,0.2857142857142857,0.49333333333333335
41162,H2_30,1198,True,D,6.752,7.62,6,6.898,0.13793103448275862,0.0,0.38666666666666666
41163,H2_30,1198,True,M,6.818,9.45,10,6.812,0.16,0.23076923076923078,0.8333333333333334
41166,H2_30,1198,False,G,0.0,0.0,0,6.583,0.0,,0.04
41167,H2_30,1198,False,D,6.82,7.72,5,6.65,0.20454545454545456,0.3333333333333333,0.5866666666666667
41169,H2_30,1198,False,D,7.217,8.0,2,6.91,0.034482758620689655,0.0,0.38666666666666666
41170,H2_30,1198,False,D,6.373,7.09,6,6.773,0.125,0.0,0.4266666666666667
41171,H2_30,1198,False,M,5.869,6.14,7,6.442,0.1836734693877551,0.14285714285714285,0.6533333333333333
41172,H2_30,1198,False,M,7.412,9.02,3,7.412,0.4,0.4,1.0
41174,H2_30,1198,False,A,6.61,7.54,4,6.646,0.42105263157894735,0.2,0.5066666666666667
41175,H2_30,1198,False,D,6.11,6.11,1,6.11,0.0,0.0,0.2
41179,H2_30,1198,False,M,6.516,7.95,7,6.668,0.2222222222222222,0.375,0.6
41180,H2_30,1198,False,M,7.093,8.33,3,7.093,0.5,0.5,1.2
41181,H2_30,1198,False,M,6.881,8.77,16,6.798,0.37681159420289856,0.4,0.92
41234,H1_15,1200,True,D,6.427,7.77,13,6.427,0.4666666666666667,0.4666666666666667,1.0
