player_appearance_id,checkpoint,match_minute_at_cp,shot_accuracy,share_left_foot,share_right_foot,dominant_foot_strength,set_piece_share,is_penalty_taker,last15_intensity,cumul_intensity,intensity_uplift,player_shot_share,top_third_run_share,top_third_last15_share,runs_per_minute_played,cumul_press_events,last15_press_events,press_turnover_rate,top_third_press_share,forward_pass_share,mean_abs_pass_angle,cumul_pressing_others,pressing_minus_pressed,cumul_passes,last15_passes,top_third_pass_share,passes_received_share,shots_per_top_third_run,top_third_run_share_A,top_third_run_share_M,top_third_run_share_D,top_third_run_share_G,last15_sprints_A,last15_sprints_M,last15_sprints_D,last15_sprints_G,fatigue_gap,top_third_run_share_x_set_piece_share,top_third_run_share_x_shot_accuracy,shot_intent_under_fatigue,speed_above_team_avg,top_third_presence_joint,top_third_press_share_x_set_piece_share,pressing_minus_pressed_x_cumul_shots,press_turnover_rate_A,press_turnover_rate_M,press_turnover_rate_D,press_turnover_rate_G,forward_pass_share_A,forward_pass_share_M,forward_pass_share_D,forward_pass_share_G,top_third_press_share_above_team_avg,last15_press_events_x_last15_intensity_shots,top_third_presence_avg,four_domain_top_third_avg,top_third_consistency_count,top_third_pass_x_top_third_run,cumul_passes_A,cumul_passes_M,cumul_passes_D,cumul_passes_G,passes_received_share_A,passes_received_share_M,passes_received_share_D,passes_received_share_G,shots_per_pass_received,composure_under_pressure_ratio,last15_passes_received_x_last15_sprints,passes_received_share_above_team_avg,subbed_x_last15_intensity_shots,shot_to_pass_ratio,shot_to_press_ratio
41356,H2_30,75,,,,,,0,0.0,0.0,0.0,0.0,0.2926829268292683,0.2857142857142857,0.5466666666666666,19.0,4.0,0.10526315789473684,0.21052631578947367,0.35294117647058826,47.02650492396587,12.0,-7.0,56,10,0.3392857142857143,0.4563106796116505,0.0,0.0,0.2926829268292683,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,-0.2658181818181822,0.06161745827984595,,0,0.0,0.10526315789473684,0.0,0.0,0.0,0.35294117647058826,0.0,0.0,-0.15607305785366427,0.0,0.251604621309371,0.21062373922611408,1,0.09930313588850175,0.0,56.0,0.0,0.0,0.0,0.4563106796116505,0.0,0.0,0.0,1.0438584312879706,8.0,-0.060006493773834046,0.0,0.0,0.0
41415,H1_15,15,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,,,,,0.0,0.0,13,13,0.0,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.07354545454545391,,,0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.5,0.0,,0.0,-0.02168720675312974,0.0,0.0,
41416,H1_15,15,,,,,,0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.9333333333333333,11.0,11.0,0.2727272727272727,0.0,0.5,51.73347078284419,2.0,-9.0,18,18,0.0,0.5,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,3.0,0.0,0.0,,,0.0,0.15754545454545354,0.0,,0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.5,0.0,-0.14146520146520145,0.0,0.03571428571428571,0.017857142857142856,0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.5,0.0,0.0,0.8181808977283083,54.0,-0.02168720675312974,0.0,0.0,0.0
41417,H1_15,15,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,11.0,11.0,0.36363636363636365,0.0,0.3333333333333333,42.836768558741625,2.0,-9.0,16,16,0.125,0.4666666666666667,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,-0.07845454545454622,0.0,,0,0.0,0.36363636363636365,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,-0.14146520146520145,0.0,0.0,0.03125,0,0.0,0.0,16.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.0,0.678787154748247,14.0,-0.055020540086463066,0.0,0.0,0.0
41419,H1_15,15,,,,,,0,0.0,0.0,0.0,0.0,0.45454545454545453,0.45454545454545453,0.7333333333333333,13.0,13.0,0.15384615384615385,0.5384615384615384,0.1111111111111111,41.473076425091044,6.0,-7.0,8,8,0.875,0.5294117647058824,0.0,0.45454545454545453,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,0.0,0.2635454545454543,0.24475524475524474,,0,0.15384615384615385,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.39699633699633696,0.0,0.49650349650349646,0.4670017482517482,3,0.3977272727272727,8.0,0.0,0.0,0.0,0.5294117647058824,0.0,0.0,0.0,0.0,0.9670318618536963,27.0,0.00772455795275262,0.0,0.0,0.0
41421,H1_15,15,1.0,0.0,1.0,1.0,0.0,0,0.06666666666666667,0.06666666666666667,0.9999850002249966,0.5,0.3333333333333333,0.3333333333333333,0.8,10.0,10.0,0.8,0.2,0.0,11.143929246556667,5.0,-5.0,2,2,0.0,0.75,0.25,0.3333333333333333,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.011545454545453637,0.06666666666666667,0.0,-5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058534798534798566,0.6666666666666666,0.26666666666666666,0.3833333333333333,2,0.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.16666666666666666,0.19999980000019998,18.0,0.22831279324687026,0.0,0.5,0.1
41423,H1_15,15,,,,,,0,0.0,0.0,0.0,0.0,0.38461538461538464,0.38461538461538464,0.8666666666666667,7.0,7.0,0.14285714285714285,0.14285714285714285,0.6,43.63318658170609,6.0,-1.0,7,7,0.14285714285714285,0.5625,0.0,0.38461538461538464,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,-0.13745454545454638,0.054945054945054944,,0,0.14285714285714285,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0013919413919414036,0.0,0.26373626373626374,0.1675824175824176,1,0.054945054945054944,7.0,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,0.0,0.8571420000008573,9.0,0.04081279324687026,0.0,0.0,0.0
41424,H1_15,15,,,,,,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.4,6.0,6.0,0.3333333333333333,0.0,0.25,71.729800816699,1.0,-5.0,23,23,0.0,0.4888888888888889,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-0.6884545454545457,0.0,,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.25,0.0,-0.14146520146520145,0.0,0.16666666666666666,0.08333333333333333,1,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.4888888888888889,0.0,0.0,0.766665785001014,0.0,-0.03279831786424087,0.0,0.0,0.0
41425,H1_15,15,,,,,,0,0.0,0.0,0.0,0.0,0.125,0.125,0.5333333333333333,7.0,7.0,0.14285714285714285,0.0,0.3333333333333333,57.085101898164936,10.0,3.0,16,16,0.0625,0.5,0.0,0.0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,-0.05245454545454642,0.0,,0,0.0,0.14285714285714285,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,-0.14146520146520145,0.0,0.0625,0.046875,0,0.0078125,0.0,16.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9795907172024457,16.0,-0.02168720675312974,0.0,0.0,0.0
41427,H1_15,15,0.0,1.0,0.0,1.0,0.0,0,0.06666666666666667,0.06666666666666667,0.9999850002249966,0.5,0.35294117647058826,0.35294117647058826,1.1333333333333333,5.0,5.0,0.4,0.2,0.3333333333333333,36.99019128615975,7.0,2.0,10,10,0.3,0.5,0.16666666666666666,0.0,0.35294117647058826,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003454545454546043,0.07058823529411766,0.0,2,0.0,0.4,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.058534798534798566,0.3333333333333333,0.27647058823529413,0.4632352941176471,2,0.10588235294117647,0.0,10.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1,0.7499990625011718,30.0,-0.02168720675312974,0.06666666666666667,0.1,0.2
41428,H1_15,15,,,,,,0,0.0,0.0,0.0,0.0,0.2727272727272727,0.2727272727272727,0.7333333333333333,9.0,9.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,33.88628993119236,4.0,-5.0,13,13,0.3076923076923077,0.4583333333333333,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,4.0,0.0,0.0,,,0.0,0.560545454545454,0.0909090909090909,,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.19186813186813187,0.0,0.303030303030303,0.22843822843822842,2,0.08391608391608392,0.0,0.0,13.0,0.0,0.0,0.0,0.4583333333333333,0.0,0.0,0.7222214398156624,44.0,-0.06335387341979642,0.0,0.0,0.0
41430,H1_15,15,,,,,,0,0.0,0.0,0.0,0.0,0.21428571428571427,0.21428571428571427,0.9333333333333333,10.0,10.0,0.3,0.0,0.5714285714285714,28.889479900696035,1.0,-9.0,15,15,0.06666666666666667,0.4827586206896552,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,2.0,0.0,0.0,,,0.0,-0.1064545454545458,0.0,,0,0.0,0.0,0.3,0.0,0.0,0.0,0.5714285714285714,0.0,-0.14146520146520145,0.0,0.10714285714285714,0.07023809523809524,0,0.014285714285714285,0.0,0.0,15.0,0.0,0.0,0.0,0.4827586206896552,0.0,0.0,0.8076913757407201,28.0,-0.038928586063474546,0.0,0.0,0.0
41431,H1_15,15,,,,,,0,0.0,0.0,0.0,,0.5,0.5,0.13333333333333333,0.0,0.0,,,,,0.0,0.0,2,2,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,,0.0,0.1438181818181823,,,0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.25,0.125,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,0.0,,0.0,-0.012313742875943778,0.0,0.0,
41432,H1_15,15,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0.4,3.0,3.0,0.0,0.0,0.6666666666666666,12.73703515866964,3.0,0.0,10,10,0.0,0.47368421052631576,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-0.1111818181818176,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,-0.15476190476190474,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.47368421052631576,0.0,0.0,1.249998437501953,0.0,-0.038629532349628015,0.0,0.0,0.0
41433,H1_15,15,,,,,,0,0.0,0.0,0.0,,0.0,0.0,0.5333333333333333,4.0,4.0,0.75,0.0,0.0,55.64989263305297,5.0,1.0,6,6,0.0,0.5384615384615384,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.4338181818181823,0.0,,0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,-0.15476190476190474,0.0,0.0,0.0,0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.5384615384615384,0.0,0.0,0.299999640000432,14.0,0.026147795585594658,0.0,0.0,0.0
41434,H1_15,15,,,,,,0,0.0,0.0,0.0,,0.25,0.25,0.26666666666666666,6.0,6.0,0.3333333333333333,0.0,0.3333333333333333,77.2873807698844,7.0,1.0,7,7,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-0.14318181818181763,0.0,,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,-0.15476190476190474,0.0,0.125,0.0625,0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.5,0.0,0.0,0.933332026668496,0.0,-0.012313742875943778,0.0,0.0,0.0
41435,H1_15,15,,,,,,0,0.0,0.0,0.0,,0.125,0.125,0.5333333333333333,1.0,1.0,0.0,0.0,1.0,29.43422637526983,4.0,3.0,6,6,0.0,0.5,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-0.25818181818181785,0.0,,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.15476190476190474,0.0,0.0625,0.03125,0,0.0,0.0,6.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.9999990000010001,0.0,-0.012313742875943778,0.0,0.0,0.0
41436,H1_15,15,,,,,,0,0.0,0.0,0.0,,0.36363636363636365,0.36363636363636365,0.7333333333333333,8.0,8.0,0.0,0.0,0.25,50.78606016709475,10.0,2.0,8,8,0.0,0.5,0.0,0.36363636363636365,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,-0.004181818181817398,0.0,,0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.15476190476190474,0.0,0.18181818181818182,0.09090909090909091,1,0.0,8.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.1428558367361865,8.0,-0.012313742875943778,0.0,0.0,0.0
41438,H1_15,15,,,,,,0,0.0,0.0,0.0,,0.5384615384615384,0.5384615384615384,0.8666666666666667,6.0,6.0,0.3333333333333333,0.16666666666666666,0.5,37.65704027103544,13.0,7.0,5,5,0.4,0.5454545454545454,0.0,0.0,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-0.4751818181818175,0.08974358974358973,,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.011904761904761918,0.0,0.35256410256410253,0.2762820512820513,2,0.2153846153846154,0.0,5.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,1.1111092592623457,0.0,0.033140802578601636,0.0,0.0,0.0
41440,H1_15,15,,,,,,0,0.0,0.0,0.0,,0.46153846153846156,0.46153846153846156,0.8666666666666667,6.0,6.0,0.5,0.16666666666666666,1.0,30.56160769536963,15.0,9.0,9,9,0.2222222222222222,0.4375,0.0,0.0,0.46153846153846156,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,0.0,0.10181818181818247,0.07692307692307693,,0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.011904761904761918,0.0,0.3141025641025641,0.2126068376068376,1,0.10256410256410256,0.0,9.0,0.0,0.0,0.0,0.4375,0.0,0.0,0.0,0.7499988750016875,14.0,-0.07481374287594378,0.0,0.0,0.0
41443,H1_15,15,,,,,,0,0.0,0.0,0.0,,0.16666666666666666,0.16666666666666666,0.8,7.0,7.0,0.7142857142857143,0.7142857142857143,0.0,28.83139522692525,9.0,2.0,1,1,0.0,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,0.0,0.2748181818181825,0.11904761904761904,,0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.5595238095238095,0.0,0.44047619047619047,0.22023809523809523,1,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.28571400000028574,6.0,0.15435292379072285,0.0,0.0,0.0
41445,H1_15,15,,,,,,0,0.0,0.0,0.0,,0.5555555555555556,0.5555555555555556,1.2,1.0,1.0,1.0,0.0,,,15.0,14.0,3,3,0.3333333333333333,0.5,0.0,0.5555555555555556,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,0.0,-0.2021818181818178,0.0,,0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,-0.15476190476190474,0.0,0.2777777777777778,0.2222222222222222,2,0.18518518518518517,3.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,6.0,-0.012313742875943778,0.0,0.0,0.0
41446,H1_15,15,,,,,,0,0.0,0.0,0.0,,0.08333333333333333,0.08333333333333333,0.8,2.0,2.0,1.0,0.5,,,8.0,6.0,10,10,0.0,0.47368421052631576,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,3.0,0.0,0.0,,,0.0,0.23981818181818237,0.041666666666666664,,0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.34523809523809523,0.0,0.2916666666666667,0.14583333333333334,1,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.47368421052631576,0.0,0.0,0.0,27.0,-0.038629532349628015,0.0,0.0,0.0
41415,H1_30,30,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.0,3.0,0.0,0.0,1.0,52.83135090263392,0.0,-3.0,20,7,0.0,0.5121951219512195,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.03333333333333333,,,-0.0,0.6819999999999995,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.15613275613275612,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.5121951219512195,0.0,1.1111098765445815,8.0,0.004105863166133261,0.0,0.0,0.0
41416,H1_30,30,0.0,0.0,0.0,0.0,1.0,0,0.06666666666666667,0.03333333333333333,1.999940001799946,0.25,0.0625,0.0,0.5333333333333333,15.0,4.0,0.26666666666666666,0.06666666666666667,0.45454545454545453,46.82423201678269,2.0,-13.0,30,12,0.06666666666666667,0.5081967213114754,1.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.1,0.0625,0.0,0.1,0.022999999999999687,0.004166666666666667,0.06666666666666667,-13,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.45454545454545453,0.0,-0.08946608946608946,0.26666666666666666,0.06458333333333333,0.2989583333333333,1,0.004166666666666667,0.0,0.0,30.0,0.0,0.0,0.0,0.5081967213114754,0.0,0.03225806451612903,0.8799989440012672,0.0,0.0001074625263891571,0.0,0.03333333333333333,0.06666666666666667
41417,H1_30,30,,,,,,0,0.0,0.0,0.0,0.0,0.15789473684210525,0.375,0.6333333333333333,12.0,1.0,0.4166666666666667,0.08333333333333333,0.3333333333333333,42.836768558741625,6.0,-6.0,22,6,0.13636363636363635,0.47619047619047616,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,-0.1349999999999998,0.013157894736842105,,0,0.0,0.4166666666666667,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,-0.0727994227994228,0.0,0.12061403508771928,0.09439792663476873,0,0.021531100478468897,0.0,22.0,0.0,0.0,0.0,0.47619047619047616,0.0,0.0,0.0,0.6111104709001415,6.0,-0.0318987825946101,0.0,0.0,0.0
41419,H1_30,30,,,,,,0,0.0,0.0,0.0,0.0,0.4666666666666667,0.5,0.5,21.0,8.0,0.19047619047619047,0.42857142857142855,0.06666666666666667,41.10023761960521,8.0,-13.0,20,12,0.65,0.4594594594594595,0.0,0.4666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06666666666666667,,,0.0,0.2469999999999999,0.19999999999999998,,0,0.19047619047619047,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.2724386724386724,0.0,0.4476190476190476,0.38630952380952377,3,0.30333333333333334,20.0,0.0,0.0,0.0,0.4594594594594595,0.0,0.0,0.0,0.0,0.9523798319340913,8.0,-0.04862979932562678,0.0,0.0,0.0
41421,H1_30,30,1.0,0.0,1.0,1.0,0.0,0,0.0,0.03333333333333333,0.0,0.25,0.35,0.375,0.6666666666666666,12.0,2.0,0.8333333333333334,0.25,0.0,11.143929246556667,7.0,-5.0,7,5,0.42857142857142855,0.6111111111111112,0.14285714285714285,0.35,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.05600000000000005,0.0875,0.0,-5,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09386724386724388,0.0,0.3,0.5071428571428571,3,0.15,7.0,0.0,0.0,0.0,0.6111111111111112,0.0,0.0,0.0,0.09090909090909091,0.29166615625089315,15.0,0.1030218523260249,0.0,0.14285714285714285,0.08333333333333333
41423,H1_30,30,,,,,,0,0.0,0.0,0.0,0.0,0.45454545454545453,0.5555555555555556,0.7333333333333333,9.0,2.0,0.1111111111111111,0.1111111111111111,0.5714285714285714,42.469467645459574,10.0,1.0,13,6,0.23076923076923078,0.5185185185185185,0.0,0.45454545454545453,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.033333333333333326,,,-0.0,-0.20999999999999996,0.0505050505050505,,0,0.1111111111111111,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,-0.04502164502164502,0.0,0.2828282828282828,0.1991064491064491,1,0.1048951048951049,13.0,0.0,0.0,0.0,0.5185185185185185,0.0,0.0,0.0,0.0,0.888888000000889,10.0,0.010429259733432228,0.0,0.0,0.0
41424,H1_30,30,,,,,,0,0.0,0.0,0.0,0.0,0.25,0.0,0.26666666666666666,11.0,5.0,0.2727272727272727,0.0,0.5714285714285714,53.969064687386094,1.0,-10.0,35,12,0.0,0.47761194029850745,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-0.6299999999999999,0.0,,0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.5714285714285714,0.0,-0.15613275613275612,0.0,0.125,0.0625,0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.47761194029850745,0.0,0.0,0.8211134424379023,0.0,-0.03047731848657881,0.0,0.0,0.0
41425,H1_30,30,,,,,,0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.36666666666666664,10.0,3.0,0.1,0.0,0.3333333333333333,53.4632694366562,11.0,1.0,20,4,0.05,0.5121951219512195,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,,,0.0,-0.24600000000000044,0.0,,0,0.0,0.1,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,-0.15613275613275612,0.0,0.045454545454545456,0.03522727272727273,0,0.004545454545454546,0.0,20.0,0.0,0.0,0.0,0.5121951219512195,0.0,0.0,0.0,0.9999988888901234,0.0,0.004105863166133261,0.0,0.0,0.0
41427,H1_30,30,0.0,0.5,0.5,0.5,0.0,0,0.06666666666666667,0.06666666666666667,0.9999850002249966,0.5,0.3076923076923077,0.2222222222222222,0.8666666666666667,9.0,4.0,0.5555555555555556,0.4444444444444444,0.3333333333333333,36.99019128615975,9.0,0.0,14,4,0.35714285714285715,0.5483870967741935,0.25,0.0,0.3076923076923077,0.0,0.0,0.0,2.0,0.0,0.0,0.033333333333333326,0.0,0.0,0.033333333333333326,0.02200000000000024,0.13675213675213677,0.0,0,0.0,0.5555555555555556,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.2883116883116883,0.26666666666666666,0.37606837606837606,0.5273199023199023,4,0.1098901098901099,0.0,14.0,0.0,0.0,0.0,0.5483870967741935,0.0,0.0,0.11764705882352941,0.5656558457309437,14.0,0.040297837989107244,0.06666666666666667,0.14285714285714285,0.2222222222222222
41428,H1_30,30,,,,,,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.42857142857142855,0.6,15.0,6.0,0.26666666666666666,0.3333333333333333,0.4444444444444444,34.07983938178592,9.0,-6.0,23,10,0.391304347826087,0.46511627906976744,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,2.0,0.0,0.06666666666666668,,,0.0,0.3799999999999999,0.1111111111111111,,0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.4444444444444444,0.0,0.1772005772005772,0.0,0.3333333333333333,0.2644927536231884,3,0.13043478260869565,0.0,0.0,23.0,0.0,0.0,0.0,0.46511627906976744,0.0,0.0,0.8031737235081442,18.0,-0.042972979715318826,0.0,0.0,0.0
41430,H1_30,30,,,,,,0,0.0,0.0,0.0,0.0,0.2,0.16666666666666666,0.6666666666666666,10.0,0.0,0.3,0.0,0.5714285714285714,28.889479900696035,3.0,-7.0,24,9,0.125,0.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.03333333333333334,,,0.0,-0.18900000000000006,0.0,,0,0.0,0.0,0.3,0.0,0.0,0.0,0.5714285714285714,0.0,-0.15613275613275612,0.0,0.1,0.08125,0,0.025,0.0,0.0,24.0,0.0,0.0,0.0,0.5,0.0,0.0,0.7999990857153305,10.0,-0.008089258785086262,0.0,0.0,0.0
41431,H1_30,30,,,,,,0,0.0,0.0,0.0,0.0,0.5,0.5,0.13333333333333333,0.0,0.0,,,,,0.0,0.0,5,3,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,-0.03333333333333333,,,-0.0,1.2310909090909101,,,0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.25,0.125,1,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.5,0.0,,3.0,-0.0042689056093706546,0.0,0.0,
41432,H1_30,30,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,0.0,0.0,0.6666666666666666,12.73703515866964,3.0,0.0,17,7,0.058823529411764705,0.5,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-0.06666666666666667,,,-0.0,0.0270909090909095,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,-0.19420995670995672,0.0,0.0,0.014705882352941176,0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.5,0.0,0.0,1.214284239797709,16.0,-0.0042689056093706546,0.0,0.0,0.0
41433,H1_30,30,,,,,,0,0.0,0.0,0.0,0.0,0.08333333333333333,0.25,0.4,5.0,1.0,0.6,0.0,0.5,47.71792754675673,7.0,2.0,10,4,0.1,0.5454545454545454,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,1.0,0.0,0.03333333333333334,,,0.0,0.12809090909090948,0.0,,0,0.0,0.0,0.6,0.0,0.0,0.0,0.5,0.0,-0.19420995670995672,0.0,0.041666666666666664,0.04583333333333334,0,0.008333333333333333,0.0,0.0,10.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.49999937500078123,5.0,0.04118563984517476,0.0,0.0,0.0
41434,H1_30,30,,,,,,0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.43333333333333335,8.0,2.0,0.375,0.0,0.5,73.38788077767207,7.0,-1.0,13,6,0.0,0.5,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,3.0,0.0,-0.1,,,-0.0,0.2660909090909094,0.0,,0,0.0,0.0,0.375,0.0,0.0,0.0,0.5,0.0,-0.19420995670995672,0.0,0.038461538461538464,0.019230769230769232,0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.5,0.0,0.0,0.9027764737673156,18.0,-0.0042689056093706546,0.0,0.0,0.0
41435,H1_30,30,,,,,,0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.36666666666666664,1.0,0.0,0.0,0.0,1.0,29.43422637526983,8.0,7.0,9,3,0.1111111111111111,0.5263157894736842,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,-0.4909090909090903,0.0,,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.19420995670995672,0.0,0.045454545454545456,0.050505050505050504,0,0.0101010101010101,0.0,9.0,0.0,0.0,0.0,0.5263157894736842,0.0,0.0,0.0,0.9999990000010001,0.0,0.022046883864313527,0.0,0.0,0.0
