player_appearance_id,checkpoint,press_turnover_rate_A,top_third_run_share_A,top_third_presence_joint,top_third_pass_x_top_third_run,top_third_press_share_x_set_piece_share,four_domain_top_third_avg,top_third_run_share,cumul_passes,top_third_press_share_above_team_avg,passes_received_share_D,forward_pass_share_D,cumul_intensity,top_third_last15_share,match_minute_at_cp,runs_per_minute_played,passes_received_share_above_team_avg,shot_to_pass_ratio,last15_sprints_A,last15_press_events_x_last15_intensity_shots,press_turnover_rate,forward_pass_share_A,fatigue_gap,last15_intensity,last15_press_events,shot_intent_under_fatigue
41237,H2_30,0.0,0.0,0.0,0.0333333333333333,,0.0916666666666666,0.1666666666666666,5,-0.146201624462494,0.0,0.0,0.0,0.1666666666666666,75,0.5454545454545454,-0.2168779795365342,0.0,0.0,0.0,0.3333333333333333,0.0,0.0242424242424242,0.0,3.0,0.0
41238,H2_30,0.0,0.0,0.1,0.2666666666666666,0.0,0.5791666666666666,0.4,3,0.1037983755375059,0.0,0.0,0.1,0.4,75,0.5,-0.0025922652508199,0.3333333333333333,0.0,0.2666666666666666,0.5,0.0,0.0,0.0666666666666666,4.0,0.0
41239,H2_30,0.0,0.0,0.0,0.0,,0.0,0.0,1,-0.146201624462494,0.0,0.0,0.0,0.0,75,0.5,-0.0025922652508199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41240,H2_30,0.0,0.0,0.2809364548494983,0.2153846153846154,0.0,0.6457357859531773,0.4307692307692308,30,0.5059722885809843,0.0,0.0,0.0133333333333333,0.6153846153846154,75,0.8666666666666667,0.0135367670072445,0.0333333333333333,0.0,0.0,0.3043478260869565,0.0,-0.04,0.0,2.0,-0.0
41241,H2_30,0.0,0.0,0.1282051282051282,0.0833333333333333,0.0,0.4919871794871795,0.3333333333333333,24,0.2384137601528906,0.5294117647058824,0.1666666666666666,0.0133333333333333,0.3636363636363636,75,0.6,0.0268194994550624,0.0416666666666666,0.0,0.0,0.4615384615384615,0.0,-0.0799999999999999,0.0,4.0,-0.0
41242,H2_30,0.0,0.0,0.0259740259740259,0.0330578512396694,,0.1314935064935065,0.3636363636363636,44,-0.0747730530339225,0.0,0.0,0.0,0.3333333333333333,75,0.2933333333333333,-0.0327127471785307,0.0,0.0,0.0,0.3571428571428571,0.0,0.0133333333333333,0.0,1.0,0.0
41243,H2_30,0.0,0.0,0.0,0.0,,0.0357142857142857,0.1428571428571428,38,-0.146201624462494,0.4794520547945205,0.8,0.0,0.3333333333333333,75,0.28,-0.0231402104562993,0.0,0.0,0.0,0.375,0.0,-0.0133333333333333,0.0,4.0,-0.0
41244,H2_30,0.0,0.0,0.0,0.0,,0.0,0.0,1,-0.146201624462494,0.6666666666666666,,0.0,0.0,75,0.5,0.1640744014158467,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
41246,H2_30,0.5,0.4857142857142857,0.1214285714285714,0.0607142857142857,,0.2151785714285714,0.4857142857142857,8,0.1037983755375059,0.0,0.0,0.0,1.0,75,0.4666666666666667,0.1337713711128164,0.0,0.0,0.0,0.5,0.2,0.0666666666666666,0.0,3.0,0.0
41249,H2_30,0.0,0.0,0.0,0.0,,0.0416666666666666,0.1666666666666666,36,-0.146201624462494,0.0,0.0,0.0,1.0,75,0.08,-0.0168779795365341,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
41253,H2_30,0.0,0.0,0.0,0.010204081632653,,0.0516581632653061,0.125,49,-0.3216235032024506,0.51,1.0,0.0,0.0,75,0.4266666666666667,0.0147912483254949,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0
41254,H2_30,0.0,1.0,1.0,1.0,,0.75,1.0,1,0.6783764967975494,0.0,0.0,0.0,1.0,75,0.3333333333333333,0.0047912483254949,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
41256,H2_30,,1.0,,,,0.25,1.0,0,,0.0,0.0,0.0,1.0,75,1.0,,,1.0,0.0,,,0.4333333333333333,0.0,0.0,0.0
41257,H2_30,0.0,0.0,,0.0,,0.125,0.5,12,,0.0,0.0,0.0,1.0,75,0.0266666666666666,-0.0666373231030765,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
41258,H2_30,0.0,0.0,0.09375,0.075,,0.23125,0.25,30,0.0533764967975494,0.0,0.0,0.0,0.0,75,0.8,0.0047912483254949,0.0,0.0,0.0,0.25,0.0,0.0666666666666666,0.0,6.0,0.0
41259,H2_30,0.0,0.0,0.0,0.0004321521175453,,0.0124243733794295,0.0384615384615384,89,-0.3216235032024506,0.5055555555555555,0.4,0.0,0.0,75,0.3466666666666667,0.0103468038810504,0.0,0.0,0.0,0.0,0.0,-0.0399999999999999,0.0,0.0,-0.0
41260,H2_30,0.0,0.0,0.1488095238095238,0.1530612244897959,,0.3005952380952381,0.3571428571428571,28,0.0950431634642161,0.0,0.0,0.0,0.0,75,1.12,-0.0042996607654141,0.0,0.0,0.0,0.3333333333333333,0.0,-0.0666666666666666,0.0,4.0,-0.0
41261,H2_30,0.0,0.0,0.0643274853801169,0.0349206349206349,0.0,0.4357560568086884,0.1746031746031746,35,0.0467975494291283,0.0,0.0,0.0133333333333333,0.1428571428571428,75,0.84,0.0253391935309743,0.0285714285714285,0.0,0.0,0.3684210526315789,0.0,0.08,0.0,4.0,0.0
41262,H2_30,0.0,0.0,0.0321428571428571,0.0030821917808219,,0.0953889432485323,0.225,73,-0.1787663603453077,0.4895104895104895,0.75,0.0,0.0,75,0.5333333333333333,-0.0056982621640155,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,1.0,0.0
41263,H2_30,0.5333333333333333,0.3125,0.1458333333333333,0.0729166666666666,0.0,0.503125,0.3125,30,0.145043163464216,0.0,0.0,0.0266666666666666,0.3846153846153846,75,0.64,0.0502457937800403,0.0666666666666666,3.0,0.0,0.5333333333333333,0.25,-0.1066666666666666,0.0,2.0,-0.0
41265,H2_30,0.0,0.0,0.0283018867924528,0.0046207162110127,,0.0929558144012322,0.2264150943396226,49,-0.1966235032024506,0.0,0.0,0.0,0.2,75,0.7066666666666667,-0.0336702901360435,0.0,0.0,0.0,0.25,0.0,-0.0399999999999999,0.0,3.0,-0.0
65759,H1_15,0.0,0.0,,0.0,,0.0,0.0,13,,0.0,0.0,0.0,0.0,15,0.2,-0.0288909503195217,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
65761,H1_15,0.0,0.0,0.0666666666666666,0.0666666666666666,,0.1833333333333333,0.4,12,-0.1277777777777778,0.5,0.0,0.0,0.4,15,1.0,-0.0088909503195216,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,0.0
65762,H1_15,0.0,0.0,0.0,0.0,,0.0952380952380952,0.0,14,-0.1277777777777778,0.0,0.0,0.0,0.0,15,0.1333333333333333,-0.0088909503195216,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0,0.0
65765,H1_15,0.0,0.0,0.0666666666666666,0.0,0.0,0.3833333333333333,0.3333333333333333,3,-0.0944444444444444,0.0,0.0,0.0666666666666666,0.3333333333333333,15,0.8,-0.1088909503195216,0.3333333333333333,0.0,0.3333333333333333,0.4,0.0,0.0,0.0666666666666666,5.0,0.0
65767,H1_15,0.0,0.0,0.1818181818181818,0.1363636363636363,,0.2821969696969696,0.5454545454545454,4,0.0388888888888888,0.0,0.0,0.0,0.5454545454545454,15,0.7333333333333333,-0.0088909503195216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
65768,H1_15,0.0,0.0,0.12,0.0947368421052631,,0.2394736842105263,0.6,19,-0.0944444444444444,0.4722222222222222,0.25,0.0,0.6,15,0.3333333333333333,-0.0366687280972994,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5.0,0.0
65769,H1_15,0.0,0.0,,0.0,,0.0,0.0,26,,0.4693877551020408,,0.0,0.0,15,0.4,-0.0395031952174808,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
65770,H1_15,0.0,0.0,0.0,0.0,0.0,0.3,0.2,22,-0.2944444444444444,0.4761904761904761,0.0,0.0666666666666666,0.2,15,0.6666666666666666,-0.0327004741290455,0.0454545454545454,0.0,0.2,0.3333333333333333,0.0,0.0,0.0666666666666666,3.0,0.0
65771,H1_15,0.0,0.0,0.0999999999999999,0.075,,0.2208333333333333,0.3,4,0.0388888888888888,0.0,0.0,0.0,0.3,15,0.6666666666666666,-0.0088909503195216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
65772,H1_15,0.0,0.0,0.125,0.0625,,0.21875,0.5,8,-0.0444444444444444,0.0,0.0,0.0,0.5,15,0.1333333333333333,-0.0088909503195216,0.0,0.0,0.0,0.25,0.0,0.0,0.0,4.0,0.0
65774,H1_15,0.5,0.7142857142857143,0.7142857142857143,0.7142857142857143,,0.6785714285714286,0.7142857142857143,1,0.7055555555555555,0.0,0.0,0.0,0.7142857142857143,15,0.9333333333333332,0.2911090496804783,0.0,2.0,0.0,0.5,0.0,0.0,0.0,2.0,0.0
65775,H1_15,0.0,0.0,,0.0,,0.0,0.0,5,,0.4444444444444444,,0.0,0.0,15,0.3333333333333333,-0.0690223917496645,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
65776,H1_15,0.0,0.0,,0.0,,0.0,0.0,5,,0.5833333333333334,,0.0,0.0,15,0.2,0.0698664971392244,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
65778,H1_15,0.0,0.0,0.0,0.0,,0.125,0.5,4,0.0,0.5555555555555556,0.5,0.0,0.5,15,0.2666666666666666,0.0420887193614466,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,3.0,0.0
65780,H1_15,1.0,0.6428571428571429,0.0,0.0,,0.1607142857142857,0.6428571428571429,2,0.0,0.0,0.0,0.0,0.6428571428571429,15,0.9333333333333332,-0.0134668361941089,0.0,5.0,0.0,1.0,,0.0,0.0,4.0,0.0
65781,H1_15,0.0,0.0,0.0,0.0,,0.0357142857142857,0.0,7,0.0,0.0,0.0,0.0,0.0,15,0.6666666666666666,-0.0519283746556473,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,7.0,0.0
65783,H1_15,0.8,0.3333333333333333,0.0,0.0,,0.0833333333333333,0.3333333333333333,1,0.0,0.0,0.0,0.0,0.3333333333333333,15,0.2,0.236533163805891,0.0,0.0,0.0,0.8,0.0,0.0,0.0,5.0,0.0
65784,H1_15,0.0,0.0,,,,0.0,,6,,0.0,0.0,0.0,,15,0.0,-0.2634668361941089,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
65785,H1_15,0.0,0.0,0.0,0.0,,0.0,0.0,6,0.0,0.4545454545454545,0.5,0.0,0.0,15,0.4,-0.0589213816486544,0.0,0.0,0.0,0.6,0.0,0.0,0.0,5.0,0.0
65786,H1_15,0.0,0.0,0.0,0.0,,0.078125,0.3125,7,0.0,0.0,0.0,0.0,0.3125,15,1.0666666666666669,0.0198664971392243,0.0,0.0,0.0,0.75,0.0,0.0,0.0,4.0,0.0
65787,H1_15,0.0,0.3333333333333333,0.0,0.0,,0.0833333333333333,0.3333333333333333,1,0.0,0.0,0.0,0.0,0.3333333333333333,15,0.8,-0.0134668361941089,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
65788,H1_15,0.0,0.0,0.0,0.0,,0.05,0.0,5,0.0,0.6153846153846154,0.25,0.0,0.0,15,0.5333333333333333,0.1019177791905064,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,9.0,0.0
65759,H1_30,0.0,0.0,,0.0,,0.0,0.0,16,,0.0,0.0,0.0,,30,0.1,-0.0217863853705279,0.0,0.0,0.0,,0.0,0.0333333333333333,0.0,0.0,0.0
65761,H1_30,0.0,0.0,0.1168831168831168,0.0818181818181818,,0.2237012987012986,0.4090909090909091,15,-0.1237854737854737,0.5,0.0,0.0,0.4285714285714285,30,0.7333333333333333,-0.0056573531124634,0.0,0.0,0.0,0.5714285714285714,0.0,0.1,0.0,1.0,0.0
65762,H1_30,0.0,0.0,0.0,0.0,,0.067251461988304,0.0,19,-0.2983886483886483,0.0,0.0,0.0,0.0,30,0.2,-0.0334351308902411,0.0,0.0,0.0,0.4444444444444444,0.0,-0.0333333333333333,0.0,3.0,-0.0
65765,H1_30,0.0,0.0,0.2415458937198067,0.289855072463768,0.0,0.6642512077294686,0.4347826086956521,9,0.1460557960557961,0.0,0.0,0.0333333333333333,0.5454545454545454,30,0.7666666666666667,-0.1485144959696062,0.1111111111111111,0.0,0.0,0.3333333333333333,0.0,-0.0333333333333333,0.0,4.0,-0.0
65767,H1_30,0.0,0.0,0.3736263736263736,0.2179487179487179,,0.3896520146520146,0.6538461538461539,6,0.1619288119288119,0.0,0.0,0.0,0.7333333333333333,30,0.8666666666666667,0.065771218316108,0.0,0.0,0.0,0.5714285714285714,0.0,-0.0666666666666666,0.0,4.0,-0.0
65768,H1_30,0.0,0.0,0.3125,0.0896739130434782,,0.3181200592885375,0.6875,23,0.045045695045695,0.4772727272727273,0.1428571428571428,0.0,0.7272727272727273,30,0.5333333333333333,-0.0283846258397361,0.0,0.0,0.0,0.3636363636363636,0.0,-0.1,0.0,6.0,-0.0
65769,H1_30,0.0,0.0,,0.0,,0.3125,0.25,34,,0.46875,,0.0333333333333333,0.5,30,0.4,-0.0369073531124634,0.0294117647058823,0.0,0.0,,0.0,-0.0333333333333333,0.0666666666666666,0.0,-0.0333333333333333
65770,H1_30,0.0,0.0,0.0,0.0050933786078098,0.0,0.2975382003395586,0.1578947368421052,31,-0.4094997594997595,0.4918032786885246,0.0,0.0333333333333333,0.1111111111111111,30,0.6333333333333333,-0.0138540744239388,0.032258064516129,0.0,0.0,0.3333333333333333,0.0,-0.1,0.0,0.0,-0.0
65771,H1_30,0.0,0.0,0.2117647058823529,0.0705882352941176,0.1999999999999999,0.538235294117647,0.3529411764705882,5,0.1905002405002405,0.0,0.0,0.1,0.4285714285714285,30,0.5666666666666667,0.039797192342082,0.6,0.0,0.4,0.4,0.0,0.0333333333333333,0.2,2.0,0.1
65772,H1_30,0.0,0.0,0.0357142857142857,0.0219780219780219,,0.1366758241758242,0.1428571428571428,13,-0.1594997594997594,0.0,0.0,0.0,0.0,30,0.2333333333333333,-0.0256573531124634,0.0,0.0,0.0,0.25,0.0,0.0,0.0,4.0,0.0
65774,H1_30,0.4285714285714285,0.72,0.6171428571428571,0.72,,0.6442857142857142,0.72,2,0.4476430976430976,0.0,0.0,0.0,0.7272727272727273,30,0.8333333333333334,0.2086283611732509,0.0,4.0,0.0,0.4285714285714285,0.25,-0.0666666666666666,0.0,5.0,-0.0
65775,H1_30,0.0,0.0,0.0,0.0,,0.0,0.0,9,-0.0333333333333333,0.5263157894736842,1.0,0.0,0.0,30,0.4,0.0144784667518946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
65776,H1_30,0.0,0.0,0.0,0.0,,0.0625,0.25,10,-0.0333333333333333,0.5454545454545454,1.0,0.0,0.3333333333333333,30,0.4,0.0336172227327559,0.0,0.0,0.0,0.5,0.0,-0.0333333333333333,0.0,2.0,-0.0
65778,H1_30,0.0,0.0,0.0,0.025,,0.08125,0.2,8,-0.0333333333333333,0.5,0.5,0.0,0.0909090909090909,30,0.5,-0.0118373227217895,0.0,0.0,0.0,0.6,0.0,-0.1,0.0,2.0,-0.0
65780,H1_30,0.4545454545454545,0.55,0.0,0.06875,,0.16875,0.55,8,-0.0333333333333333,0.0,0.0,0.0,0.3333333333333333,30,0.6666666666666666,-0.0451706560551228,0.0,1.0,0.0,0.4545454545454545,0.0,0.1333333333333333,0.0,7.0,0.0
65781,H1_30,0.0,0.0,0.0,0.0130718954248366,,0.0571895424836601,0.1176470588235294,9,-0.0333333333333333,0.0,0.0,0.0,0.2857142857142857,30,0.5666666666666667,-0.1118373227217894,0.0,0.0,0.0,0.3333333333333333,0.0,0.0333333333333333,0.0,5.0,0.0
65783,H1_30,0.7777777777777778,0.5,0.0,0.0,,0.125,0.5,4,-0.0333333333333333,0.0,0.0,0.0,0.5555555555555556,30,0.4,0.1548293439448771,0.0,3.0,0.0,0.7777777777777778,0.0,-0.1,0.0,4.0,-0.0
65784,H1_30,0.0,0.0,,,,0.0,,10,,0.0,0.0,0.0,,30,0.0,-0.2810680919525587,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
65785,H1_30,0.0,0.0,0.0,0.0,,0.0166666666666666,0.0666666666666666,9,-0.0333333333333333,0.4705882352941176,0.5,0.0,0.1111111111111111,30,0.5,-0.0412490874276718,0.0,0.0,0.0,0.6666666666666666,0.0,0.0666666666666666,0.0,1.0,0.0
65786,H1_30,0.0,0.0,0.0,0.0,,0.0535714285714285,0.2142857142857142,14,-0.0333333333333333,0.0,0.0,0.0,0.0833333333333333,30,0.9333333333333332,0.036549774052404,0.0,0.0,0.0,0.6666666666666666,0.0,0.1333333333333333,0.0,2.0,0.0
65787,H1_30,0.3333333333333333,0.3636363636363636,0.1212121212121212,0.0,,0.1742424242424242,0.3636363636363636,1,0.3,0.0,0.0,0.0,0.4,30,0.7333333333333333,0.1548293439448771,0.0,1.0,0.0,0.3333333333333333,0.0,0.0666666666666666,0.0,2.0,0.0
65788,H1_30,0.0,0.0,0.0,0.0123456790123456,,0.0555555555555555,0.1111111111111111,9,-0.0333333333333333,0.6086956521739131,0.25,0.0,0.2,30,0.6,0.0968583294521235,0.0,0.0,0.0,0.5555555555555556,0.0,-0.0333333333333333,0.0,0.0,-0.0
65759,H1_45,0.0,0.0,,0.0,,0.0,0.0,19,,0.0,0.0,0.0,,45,0.0666666666666666,-0.0638143864229608,0.0,0.0,0.0,,0.0,0.0222222222222222,0.0,0.0,0.0
65761,H1_45,0.0,0.0,0.1913875598086124,0.1203007518796992,,0.2903280929596719,0.4210526315789473,21,0.0729870129870129,0.4878048780487805,0.25,0.0,0.4375,45,0.8444444444444444,-0.0171859789624156,0.0,0.0,0.0,0.5454545454545454,0.0,-0.0666666666666666,0.0,4.0,-0.0
65762,H1_45,0.0,0.0,0.0166666666666666,0.0183823529411764,,0.1013480392156862,0.125,34,-0.2482251082251082,0.0,0.0,0.0,0.2,45,0.3555555555555555,-0.0049908570111961,0.0,0.0,0.0,0.4,0.0,-0.0666666666666666,0.0,6.0,-0.0
65765,H1_45,0.0,0.0,0.2606177606177606,0.2972972972972973,0.0,0.6953989703989704,0.4054054054054054,15,0.2612987012987013,0.0,0.0,0.0222222222222222,0.3571428571428571,45,0.8222222222222222,-0.1049908570111961,0.0666666666666666,0.0,0.0,0.2857142857142857,0.0,-0.0222222222222222,0.0,5.0,-0.0
65767,H1_45,0.0,0.0,0.3243243243243243,0.2286902286902287,,0.3811661311661312,0.5945945945945946,13,0.1638961038961038,0.0,0.0,0.0,0.4545454545454545,45,0.8222222222222222,0.0756543042791264,0.0,0.0,0.0,0.3636363636363636,0.0,0.0444444444444444,0.0,4.0,0.0
65768,H1_45,0.0,0.0,0.325,0.1114285714285714,0.0,0.5803571428571428,0.65,35,0.1184415584415584,0.4852941176470588,0.1111111111111111,0.0222222222222222,0.5,45,0.4444444444444444,-0.0196967393641373,0.0285714285714285,0.0,0.3333333333333333,0.375,0.0,0.0666666666666666,0.0666666666666666,5.0,0.0666666666666666
65769,H1_45,0.0,0.0,0.0,0.0,0.0,0.3125,0.25,52,-0.3815584415584415,0.4583333333333333,0.0,0.0222222222222222,0.25,45,0.3555555555555555,-0.0466575236778628,0.0192307692307692,0.0,0.0,0.0,0.0,0.0222222222222222,0.0,1.0,0.0
65770,H1_45,0.0,0.0,0.0,0.0050872093023255,0.0,0.3105014534883721,0.21875,43,-0.3815584415584415,0.5,0.6666666666666666,0.0222222222222222,0.3076923076923077,45,0.7111111111111111,-0.0049908570111961,0.0232558139534883,0.0,0.0,0.25,0.0,0.0222222222222222,0.0,5.0,0.0
65771,H1_45,0.0,0.0,0.1999999999999999,0.0925925925925925,0.1999999999999999,0.5527777777777778,0.3333333333333333,18,0.2184415584415584,0.0,0.0,0.0666666666666666,0.25,45,0.4666666666666667,0.0559847527449014,0.1666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0666666666666666,0.0,10.0,0.0
65772,H1_45,0.0,0.0,0.0681818181818181,0.0462962962962962,,0.1769781144781144,0.25,27,-0.1088311688311688,0.0,0.0,0.0,0.4,45,0.2666666666666666,0.0041000520797128,0.0,0.0,0.0,0.2727272727272727,0.0,-0.0444444444444444,0.0,14.0,-0.0
65774,H1_45,0.4166666666666667,0.6571428571428571,0.4380952380952381,0.3755102040816326,0.0,0.7238095238095238,0.6571428571428571,7,0.2851082251082251,0.0,0.0,0.0222222222222222,0.5,45,0.7777777777777778,0.1265880903572248,0.1428571428571428,3.0,0.3333333333333333,0.4166666666666667,0.1428571428571428,0.0,0.0666666666666666,5.0,0.0
65775,H1_45,0.0,0.0,0.0,0.0,,0.0,0.0,15,-0.056025641025641,0.4827586206896552,1.0,0.0,0.0,45,0.4,-0.0161544467181277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65776,H1_45,0.0,0.0,0.0,0.0,,0.0520833333333333,0.2083333333333333,18,-0.056025641025641,0.5263157894736842,0.3333333333333333,0.0,0.1666666666666666,45,0.5333333333333333,0.0274027220659012,0.0,0.0,0.0,0.25,0.0,-0.0666666666666666,0.0,2.0,-0.0
65778,H1_45,0.0,0.0,0.0217391304347826,0.020066889632107,,0.112736900780379,0.1304347826086956,13,0.1106410256410256,0.5,0.6666666666666666,0.0,0.0,45,0.5111111111111111,0.001086932592217,0.0,0.0,0.0,0.5,0.0,-0.0222222222222222,0.0,1.0,-0.0
65780,H1_45,0.4666666666666667,0.4848484848484848,0.0323232323232323,0.0881542699724518,0.0,0.4333333333333333,0.4848484848484848,11,0.0106410256410256,0.0,0.0,0.0222222222222222,0.3846153846153846,45,0.7333333333333333,0.001086932592217,0.0909090909090909,1.0,0.2666666666666666,0.4666666666666667,0.125,0.0888888888888888,0.0666666666666666,4.0,0.0888888888888888
65781,H1_45,0.0,0.0,0.0,0.0059523809523809,,0.0386904761904761,0.0833333333333333,14,-0.056025641025641,0.0,0.0,0.0,0.0,45,0.5333333333333333,-0.0589130674077829,0.0,0.0,0.0,0.3571428571428571,0.0,-0.0222222222222222,0.0,2.0,-0.0
65783,H1_45,0.7692307692307693,0.4736842105263157,0.0364372469635627,0.0676691729323308,0.0,0.4233661075766339,0.4736842105263157,7,0.0208974358974359,0.0,0.0,0.0222222222222222,0.4285714285714285,45,0.4222222222222222,0.1121980437033282,0.1428571428571428,1.0,0.2666666666666666,0.7692307692307693,0.0,0.0222222222222222,0.0666666666666666,4.0,0.0222222222222222
65784,H1_45,0.0,0.0,,,,0.0,,13,,0.0,0.0,0.0,,45,0.0,-0.2636189497607241,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
65785,H1_45,0.0,0.0,0.0,0.0,,0.02,0.08,14,-0.056025641025641,0.44,0.5,0.0,0.1,45,0.5555555555555556,-0.0589130674077829,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,3.0,0.0
65786,H1_45,0.0,0.0,0.0,0.0,,0.054054054054054,0.2162162162162162,25,-0.056025641025641,0.0,0.0,0.0,0.2222222222222222,45,0.8222222222222222,0.0203177018229863,0.0,0.0,0.0,0.3333333333333333,0.0,-0.0444444444444444,0.0,9.0,-0.0
65787,H1_45,0.5,0.3225806451612903,0.0806451612903225,0.0,,0.1431451612903225,0.3225806451612903,2,0.1939743589743589,0.0,0.0,0.0,0.2222222222222222,45,0.6888888888888889,0.1677535992588837,0.0,3.0,0.0,0.5,0.0,-0.0444444444444444,0.0,1.0,-0.0
65788,H1_45,0.0,0.0,0.0,0.0082417582417582,,0.0460164835164835,0.1071428571428571,13,-0.056025641025641,0.5666666666666667,0.25,0.0,0.1,45,0.6222222222222222,0.0677535992588837,0.0,0.0,0.0,0.6,0.0,0.0222222222222222,0.0,1.0,0.0
65759,H2_15,0.0,0.0,,0.0,,0.0,0.0,27,,0.0,0.0,0.0,0.0,60,0.0666666666666666,-0.102614736619898,0.0,0.0,0.0,,0.0,0.0166666666666666,0.0,0.0,0.0
65761,H2_15,0.0,0.0,0.160427807486631,0.1029411764705882,,0.2747883244206773,0.3529411764705882,24,0.1026734684304343,0.5102040816326531,0.25,0.0,0.1538461538461538,60,0.85,0.0075893450127549,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.0,0.0
65762,H2_15,0.0,0.0,0.0104166666666666,0.0121951219512195,,0.0886686991869918,0.0833333333333333,41,-0.2268719861150201,0.0,0.0,0.0,0.0,60,0.4,-0.002614736619898,0.0,0.0,0.0,0.375,0.0,0.05,0.0,1.0,0.0
65765,H2_15,0.0,0.0,0.244173140954495,0.290566037735849,0.0,0.6758324084350722,0.4150943396226415,20,0.2363633080026269,0.0,0.0,0.0333333333333333,0.3571428571428571,60,0.8833333333333333,-0.1086753426805041,0.1,0.0,0.2,0.2941176470588235,0.0,0.0833333333333333,0.0666666666666666,3.0,0.0833333333333333
65767,H2_15,0.0,0.0,0.2258823529411764,0.2021052631578947,0.0,0.5929102167182663,0.48,19,0.1187162491790974,0.0,0.0,0.0166666666666666,0.0909090909090909,60,0.8333333333333334,0.0450043109991495,0.0526315789473684,0.0,0.2,0.4705882352941176,0.0,-0.0666666666666666,0.0666666666666666,3.0,-0.0666666666666666
65768,H2_15,0.0,0.0,0.2450090744101633,0.1077586206896551,0.0,0.5498147307924985,0.5172413793103449,48,0.1218122244112955,0.4893617021276595,0.1,0.0166666666666666,0.125,60,0.4833333333333333,-0.0132530344922385,0.0208333333333333,0.0,0.0,0.4210526315789473,0.0,-0.1,0.0,2.0,-0.0
65769,H2_15,0.0,0.0,0.0,0.0,0.0,0.2916666666666667,0.1666666666666666,62,-0.3518719861150202,0.4700854700854701,0.0,0.0166666666666666,0.0,60,0.4,-0.032529266534428,0.0161290322580645,0.0,0.0,0.5,0.0,-0.0333333333333333,0.0,1.0,-0.0
65770,H2_15,0.0,0.0,0.0,0.0104529616724738,0.0,0.3079890492782479,0.1707317073170731,49,-0.3518719861150202,0.5148514851485149,0.6666666666666666,0.0166666666666666,0.0,60,0.6833333333333333,0.0122367485286167,0.0204081632653061,0.0,0.0,0.25,0.0,-0.0333333333333333,0.0,0.0,-0.0
65771,H2_15,0.0,0.0,0.18,0.1152,0.1666666666666666,0.5449999999999999,0.36,25,0.1481280138849798,0.0,0.0,0.05,0.5,60,0.4166666666666667,0.0428398088346473,0.12,0.0,0.0,0.3333333333333333,0.0,0.05,0.0,3.0,0.0
65772,H2_15,0.0,0.0,0.036,0.0264705882352941,,0.1416176470588235,0.15,34,-0.1118719861150202,0.0,0.0,0.0,0.0,60,0.3333333333333333,0.0046316401916961,0.0,0.0,0.0,0.28,0.0,-0.0833333333333333,0.0,3.0,-0.0
65774,H2_15,0.4166666666666667,0.6046511627906976,0.4031007751937984,0.3455149501661129,0.0,0.710686600221484,0.6046511627906976,7,0.3147946805516464,0.0,0.0,0.0333333333333333,0.3333333333333333,60,0.7166666666666667,0.1473852633801019,0.2857142857142857,1.0,0.0,0.4166666666666667,0.1428571428571428,0.0999999999999999,0.0666666666666666,0.0,0.0999999999999999
65775,H2_15,0.0,0.0,0.0,0.0,,0.0131578947368421,0.0,19,-0.1586309523809523,0.4864864864864865,1.0,0.0,0.0,60,0.3666666666666666,-0.0256107017470653,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
65777,H2_15,0.0,0.0,,0.0,,0.0416666666666666,0.1666666666666666,2,,0.6,,0.0,0.1666666666666666,60,0.8,0.0879028117664481,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
