player_appearance_id,player_id,fixture_id,date,checkpoint,checkpoint_period,checkpoint_min,position,is_home,formation,minute_in,minute_out,subbed,last15_sprints,last15_hsr,last15_distance,last15_mean_max_speed,last15_peak_speed,last15_shots,last15_shots_on_target,last15_shots_under_press,last15_shots_top_third,cumul_sprints,cumul_hsr,cumul_distance,cumul_mean_max_speed,cumul_peak_speed,cumul_shots,cumul_shots_on_target,cumul_shots_under_press,cumul_shots_top_third,scored_after,minutes_active,active_windows,ratio_sprints,ratio_hsr,ratio_distance,ratio_mean_max_speed,ratio_peak_speed,ratio_shots,ratio_shots_on_target,ratio_shots_under_press,ratio_shots_top_third,formation_offensiveness
40869,2110,1191,6/15/2025,H1_15,half_1,15,D,FALSE,4-2-3-1,1,90,FALSE,4,10,205.62,6.919,8.47,1,0,1,1,4,10,205.62,6.919,8.47,1,0,1,1,0,15,1,1,1,1,1,1,1,,1,1,17
40870,2111,1191,6/15/2025,H1_15,half_1,15,D,FALSE,4-2-3-1,1,90,FALSE,1,6,94.4,6.624,8.75,0,0,0,0,1,6,94.4,6.624,8.75,0,0,0,0,0,15,1,1,1,1,1,1,,,,,17
40872,2114,1191,6/15/2025,H1_15,half_1,15,M,FALSE,4-2-3-1,1,60,TRUE,4,17,322.24,6.699,7.81,0,0,0,0,4,17,322.24,6.699,7.81,0,0,0,0,0,15,1,1,1,1,1,1,,,,,17
40873,3487,1191,6/15/2025,H1_15,half_1,15,M,FALSE,4-2-3-1,1,60,TRUE,2,9,167,6.594,8.5,0,0,0,0,2,9,167,6.594,8.5,0,0,0,0,0,15,1,1,1,1,1,1,,,,,17
40875,1386,1191,6/15/2025,H1_15,half_1,15,A,FALSE,4-2-3-1,1,72,TRUE,5,12,246.87,7.045,8.87,0,0,0,0,5,12,246.87,7.045,8.87,0,0,0,0,1,15,1,1,1,1,1,1,,,,,17
40879,2131,1191,6/15/2025,H1_15,half_1,15,D,FALSE,4-2-3-1,1,90,FALSE,1,3,64.89,6.888,8.07,0,0,0,0,1,3,64.89,6.888,8.07,0,0,0,0,0,15,1,1,1,1,1,1,,,,,17
40880,2121,1191,6/15/2025,H1_15,half_1,15,M,FALSE,4-2-3-1,1,90,FALSE,2,10,161.25,6.522,7.99,0,0,0,0,2,10,161.25,6.522,7.99,0,0,0,0,0,15,1,1,1,1,1,1,,,,,17
40881,2113,1191,6/15/2025,H1_15,half_1,15,M,FALSE,4-2-3-1,1,60,TRUE,2,17,285.54,6.489,8.88,0,0,0,0,2,17,285.54,6.489,8.88,0,0,0,0,0,15,1,1,1,1,1,1,,,,,17
40882,2118,1191,6/15/2025,H1_15,half_1,15,D,FALSE,4-2-3-1,1,80,TRUE,3,9,159.41,6.879,8.34,0,0,0,0,3,9,159.41,6.879,8.34,0,0,0,0,0,15,1,1,1,1,1,1,,,,,17
40883,2117,1191,6/15/2025,H1_15,half_1,15,M,FALSE,4-2-3-1,1,90,FALSE,2,15,232.05,6.542,7.92,0,0,0,0,2,15,232.05,6.542,7.92,0,0,0,0,0,15,1,1,1,1,1,1,,,,,17
40852,3441,1191,6/15/2025,H1_30,half_1,30,D,TRUE,4/3/2003,1,90,FALSE,4,11,164.54,6.791,7.81,0,0,0,0,6,19,287.63,6.77,7.81,0,0,0,0,0,30,2,1.3333333333333333,1.1578947368421053,1.1441087508257135,2.006203840472674,2,,,,,19
40853,3442,1191,6/15/2025,H1_30,half_1,30,D,TRUE,4/3/2003,1,90,FALSE,0,8,96.79,6.159,7.08,0,0,0,0,1,15,172.9,6.228,7.76,0,0,0,0,0,30,2,0,1.0666666666666667,1.1196067090803934,1.9778420038535645,1.8247422680412373,,,,,19
40854,3443,1191,6/15/2025,H1_30,half_1,30,D,TRUE,4/3/2003,1,90,FALSE,3,4,69.38,7.08,7.95,0,0,0,0,5,10,168.6,7.001,9.02,0,0,0,0,0,30,2,1.2,0.8,0.8230130486358244,2.022568204542208,1.7627494456762751,,,,,19
40855,3444,1191,6/15/2025,H1_30,half_1,30,D,TRUE,4/3/2003,1,82,TRUE,3,8,129.56,6.896,8.58,0,0,0,0,5,18,263.81,6.72,8.58,0,0,0,0,0,30,2,1.2,0.8888888888888888,0.9822220537508055,2.0523809523809526,2,,,,,19
40857,3466,1191,6/15/2025,H1_30,half_1,30,M,TRUE,4/3/2003,1,90,FALSE,1,3,40.63,6.995,7.21,0,0,0,0,4,17,273.95,6.778,8.56,0,0,0,0,0,30,2,0.5,0.35294117647058826,0.29662347143639356,2.064030687518442,1.6845794392523363,,,,,19
40858,3447,1191,6/15/2025,H1_30,half_1,30,A,TRUE,4/3/2003,1,66,TRUE,3,10,177.07,6.975,8.59,1,1,0,1,5,24,371.2,6.855,8.92,2,1,1,2,0,30,2,1.2,0.8333333333333334,0.954040948,2.035010940919037,1.9260089686098654,1,2,0,1,19
40859,3448,1191,6/15/2025,H1_30,half_1,30,M,TRUE,4/3/2003,1,90,FALSE,2,11,176.28,6.63,7.54,1,0,1,1,7,21,353.94,6.776,7.54,1,0,1,1,0,30,2,0.5714285714285714,1.0476190476190477,0.9961010340735718,1.9569067296340024,2,2,,2,2,19
40860,3449,1191,6/15/2025,H1_30,half_1,30,A,TRUE,4/3/2003,1,85,TRUE,3,7,165.25,7.107,8.87,0,0,0,0,6,17,372.38,7.005,8.87,2,1,1,2,0,30,2,1,0.8235294117647058,0.8875342392180031,2.0291220556745184,2,0,0,0,0,19
40863,3470,1191,6/15/2025,H1_30,half_1,30,A,TRUE,4/3/2003,1,66,TRUE,2,7,125,6.657,7.82,1,1,1,1,4,16,301.69,6.625,8.09,1,1,1,1,0,30,2,1,0.875,0.8286651861182008,2.0096603773584905,1.9332509270704574,2,2,2,2,19
40867,3455,1191,6/15/2025,H1_30,half_1,30,M,TRUE,4/3/2003,1,66,TRUE,3,9,191.04,6.943,8.18,1,1,1,1,6,21,401.04,6.852,8.18,1,1,1,1,0,30,2,1,0.8571428571428571,0.9527229204069418,2.0265615878575596,2,2,2,2,2,19
40869,2110,1191,6/15/2025,H1_30,half_1,30,D,FALSE,4-2-3-1,1,90,FALSE,3,5,118.63,6.985,8.31,0,0,0,0,7,15,324.25,6.943,8.47,1,0,1,1,0,30,2,0.8571428571428571,0.6666666666666666,0.7317193523515806,2.0120985164914305,1.962219598583235,0,,0,0,17
40870,2111,1191,6/15/2025,H1_30,half_1,30,D,FALSE,4-2-3-1,1,90,FALSE,1,6,86.28,6.457,7.87,0,0,0,0,2,12,180.68,6.541,8.75,0,0,0,0,0,30,2,1,1,0.9550586672570289,1.9743158538449777,1.798857142857143,,,,,17
40872,2114,1191,6/15/2025,H1_30,half_1,30,M,FALSE,4-2-3-1,1,60,TRUE,3,14,230.12,6.735,7.4,0,0,0,0,7,31,552.37,6.715,7.81,0,0,0,0,0,30,2,0.8571428571428571,0.9032258064516129,0.8332096239839238,2.005956813104989,1.8950064020486557,,,,,17
40873,3487,1191,6/15/2025,H1_30,half_1,30,M,FALSE,4-2-3-1,1,60,TRUE,2,8,106.07,6.826,7.54,0,0,0,0,4,17,273.07,6.704,8.5,0,0,0,0,0,30,2,1,0.9411764705882353,0.7768703995312557,2.0363961813842484,1.7741176470588236,,,,,17
40875,1386,1191,6/15/2025,H1_30,half_1,30,A,FALSE,4-2-3-1,1,72,TRUE,3,10,188.35,7.003,9.33,1,0,1,1,8,22,435.23,7.027,9.33,1,0,1,1,1,30,2,0.75,0.9090909090909091,0.8655193805574064,1.9931692044969405,2,2,,2,2,17
40879,2131,1191,6/15/2025,H1_30,half_1,30,D,FALSE,4-2-3-1,1,90,FALSE,1,5,83.73,6.85,7.88,0,0,0,0,2,8,148.62,6.865,8.07,0,0,0,0,0,30,2,1,1.25,1.1267662494953572,1.995630007283321,1.952912019826518,,,,,17
40880,2121,1191,6/15/2025,H1_30,half_1,30,M,FALSE,4-2-3-1,1,90,FALSE,1,11,159.4,6.33,8.14,0,0,0,0,3,21,320.65,6.426,8.14,0,0,0,0,0,30,2,0.6666666666666666,1.0476190476190477,0.9942304693591144,1.9701213818860877,2,,,,,17
40881,2113,1191,6/15/2025,H1_30,half_1,30,M,FALSE,4-2-3-1,1,60,TRUE,3,14,226.46,6.869,7.91,0,0,0,0,5,31,512.01,6.668,8.88,0,0,0,0,0,30,2,1.2,0.9032258064516129,0.8845920978105897,2.0602879424115175,1.7815315315315314,,,,,17
40882,2118,1191,6/15/2025,H1_30,half_1,30,D,FALSE,4-2-3-1,1,80,TRUE,1,8,154.51,6.651,7.99,0,0,0,0,4,17,313.92,6.781,8.34,0,0,0,0,0,30,2,0.5,0.9411764705882353,0.9843909276248725,1.9616575726294057,1.9160671462829737,,,,,17
40883,2117,1191,6/15/2025,H1_30,half_1,30,M,FALSE,4-2-3-1,1,90,FALSE,2,11,155.64,6.519,8.13,0,0,0,0,4,26,387.69,6.532,8.13,0,0,0,0,0,30,2,1,0.8461538461538461,0.8029095411282209,1.9960195958358848,2,,,,,17
40852,3441,1191,6/15/2025,H1_45,half_1,45,D,TRUE,4/3/2003,1,90,FALSE,2,5,56.59,6.693,7.48,0,0,0,0,8,24,344.22,6.753,7.81,0,0,0,0,0,45,3,0.75,0.625,0.49320202196269824,2.9733451799200354,2.873239436619719,,,,,19
40853,3442,1191,6/15/2025,H1_45,half_1,45,D,TRUE,4/3/2003,1,90,FALSE,1,2,26.44,6.75,7.24,0,0,0,0,2,17,199.34,6.31,7.76,0,0,0,0,0,45,3,1.5,0.3529411764705882,0.3979131132738035,3.209191759,2.7989690721649487,,,,,19
40854,3443,1191,6/15/2025,H1_45,half_1,45,D,TRUE,4/3/2003,1,90,FALSE,0,1,12.52,6.68,6.68,0,0,0,0,5,11,181.12,6.981,9.02,0,0,0,0,0,45,3,0,0.27272727272727276,0.2073763250883392,2.870648904168457,2.221729490022173,,,,,19
40855,3444,1191,6/15/2025,H1_45,half_1,45,D,TRUE,4/3/2003,1,82,TRUE,1,6,108.05,6.893,8.68,0,0,0,0,6,24,371.85,6.76,8.68,0,0,0,0,0,45,3,0.5,0.75,0.8717224687373941,3.059023668639053,3,,,,,19
40857,3466,1191,6/15/2025,H1_45,half_1,45,M,TRUE,4/3/2003,1,90,FALSE,0,2,22.36,6.175,6.18,0,0,0,0,4,19,296.31,6.725,8.56,0,0,0,0,0,45,3,0,0.31578947368421056,0.22638452971550066,2.7546468401486988,2.1658878504672896,,,,,19
40858,3447,1191,6/15/2025,H1_45,half_1,45,A,TRUE,4/3/2003,1,66,TRUE,2,7,125.85,6.794,9.82,0,0,0,0,7,31,497.04,6.841,9.82,2,1,1,2,0,45,3,0.8571428571428571,0.6774193548387096,0.7595968131337517,2.979388978219558,3,0,0,0,0,19
40859,3448,1191,6/15/2025,H1_45,half_1,45,M,TRUE,4/3/2003,1,90,FALSE,2,5,61.73,6.753,7.83,0,0,0,0,9,26,415.67,6.772,7.83,1,0,1,1,0,45,3,0.6666666666666666,0.576923077,0.4455216878774027,2.9915829887773184,3,0,,0,0,19
40860,3449,1191,6/15/2025,H1_45,half_1,45,A,TRUE,4/3/2003,1,85,TRUE,2,4,79.5,6.943,8.52,0,0,0,0,8,21,451.88,6.992,8.87,2,1,1,2,0,45,3,0.75,0.5714285714285714,0.5277949898203063,2.9789759725400455,2.8816234498308906,0,0,0,0,19
40863,3470,1191,6/15/2025,H1_45,half_1,45,A,TRUE,4/3/2003,1,66,TRUE,3,8,192.36,7.085,9.75,0,0,0,0,7,24,494.06,6.788,9.75,1,1,1,1,0,45,3,1.2857142857142856,1,1.1680362708982714,3.131261048909841,3,0,0,0,0,19
40867,3455,1191,6/15/2025,H1_45,half_1,45,M,TRUE,4/3/2003,1,66,TRUE,1,8,184.01,6.532,7.45,0,0,0,0,7,29,585.06,6.772,8.18,1,1,1,1,0,45,3,0.42857142857142855,0.8275862068965518,0.943544252,2.893679858239811,2.732273838630807,0,0,0,0,19
40869,2110,1191,6/15/2025,H1_45,half_1,45,D,FALSE,4-2-3-1,1,90,FALSE,2,12,189.37,6.649,8.07,1,0,0,1,9,27,513.62,6.829,8.47,2,0,1,2,0,45,3,0.6666666666666666,1.3333333333333333,1.1060901055254857,2.9209254649289798,2.8583234946871308,1.5,,0,1.5,17
40870,2111,1191,6/15/2025,H1_45,half_1,45,D,FALSE,4-2-3-1,1,90,FALSE,4,8,172.13,7.149,8.81,0,0,0,0,6,20,352.81,6.822,8.81,0,0,0,0,0,45,3,2,1.2,1.4636489895411127,3.1437994722955147,3,,,,,17
40872,2114,1191,6/15/2025,H1_45,half_1,45,M,FALSE,4-2-3-1,1,60,TRUE,3,17,256.42,6.58,7.47,0,0,0,0,10,48,808.79,6.668,7.81,0,0,0,0,0,45,3,0.8999999999999999,1.0625,0.9511245193437111,2.960407918416317,2.869398207426377,,,,,17
40873,3487,1191,6/15/2025,H1_45,half_1,45,M,FALSE,4-2-3-1,1,60,TRUE,2,10,117.47,6.622,7.61,0,0,0,0,6,27,390.54,6.674,8.5,0,0,0,0,0,45,3,1,1.1111111111111112,0.9023659548317713,2.976625711717111,2.6858823529411766,,,,,17
40875,1386,1191,6/15/2025,H1_45,half_1,45,A,FALSE,4-2-3-1,1,72,TRUE,1,5,69.68,6.708,8.73,2,1,2,2,9,27,504.91,6.974,9.33,3,1,3,3,1,45,3,0.3333333333333333,0.5555555555555556,0.4140143788001822,2.885574992830513,2.807073954983923,2,3,2,2,17
40879,2131,1191,6/15/2025,H1_45,half_1,45,D,FALSE,4-2-3-1,1,90,FALSE,2,5,141.62,7.353,9.14,0,0,0,0,4,13,290.24,7.066,9.14,0,0,0,0,0,45,3,1.5,1.153846153846154,1.4638230429988974,3.1218511180300026,3,,,,,17
40880,2121,1191,6/15/2025,H1_45,half_1,45,M,FALSE,4-2-3-1,1,90,FALSE,2,7,149.05,7.011,7.53,0,0,0,0,5,28,469.7,6.585,8.14,0,0,0,0,0,45,3,1.2,0.75,0.9519906323185012,3.194077448747153,2.7751842751842752,,,,,17
40881,2113,1191,6/15/2025,H1_45,half_1,45,M,FALSE,4-2-3-1,1,60,TRUE,2,16,214,6.583,8.73,0,0,0,0,7,47,726.01,6.64,8.88,0,0,0,0,0,45,3,0.8571428571428571,1.021276595744681,0.8842853404223082,2.9742469879518074,2.949324324324324,,,,,17
40882,2118,1191,6/15/2025,H1_45,half_1,45,D,FALSE,4-2-3-1,1,80,TRUE,4,10,201.99,7.075,8.99,0,0,0,0,8,27,515.91,6.899,8.99,0,0,0,0,0,45,3,1.5,1.1111111111111112,1.174565331162412,3.0765328308450504,3,,,,,17
40883,2117,1191,6/15/2025,H1_45,half_1,45,M,FALSE,4-2-3-1,1,90,FALSE,2,11,156.15,6.61,7.38,0,0,0,0,6,37,543.84,6.556,8.13,0,0,0,0,0,45,3,1,0.8918918918918919,0.8613746690203001,3.0247101891397197,2.7232472324723243,,,,,17
40852,3441,1191,6/15/2025,H2_60,half_2,60,D,TRUE,4/3/2003,1,90,FALSE,3,10,163.32,6.872,8.37,0,0,0,0,11,34,507.54,6.787,8.37,0,0,0,0,0,60,4,1.0909090909090908,1.1764705882352942,1.2871497812980257,4.050095771327538,4,,,,,19
40853,3442,1191,6/15/2025,H2_60,half_2,60,D,TRUE,4/3/2003,1,90,FALSE,0,6,79.89,6.323,6.78,0,0,0,0,2,23,279.23,6.313,7.76,0,0,0,0,0,60,4,0,1.0434782608695652,1.1444329047738422,4.006336131791541,3.4948453608247423,,,,,19
40854,3443,1191,6/15/2025,H2_60,half_2,60,D,TRUE,4/3/2003,1,90,FALSE,1,6,94.25,6.703,7.71,0,0,0,0,6,17,275.37,6.896,9.02,0,0,0,0,0,60,4,0.6666666666666666,1.411764705882353,1.3690670733921633,3.888051044083527,3.419068736141907,,,,,19
40855,3444,1191,6/15/2025,H2_60,half_2,60,D,TRUE,4/3/2003,1,82,TRUE,6,15,239.34,6.829,8.08,0,0,0,0,12,39,611.19,6.788,8.68,0,0,0,0,0,60,4,2,1.5384615384615385,1.5663868846021693,4.024160282852091,3.7235023041474657,,,,,19
40857,3466,1191,6/15/2025,H2_60,half_2,60,M,TRUE,4/3/2003,1,90,FALSE,3,12,205.23,6.733,8.06,0,0,0,0,7,31,501.53,6.728,8.56,0,0,0,0,0,60,4,1.7142857142857142,1.5483870967741935,1.6368312962335254,4.002972651605232,3.7663551401869158,,,,,19
40858,3447,1191,6/15/2025,H2_60,half_2,60,A,TRUE,4/3/2003,1,66,TRUE,2,10,175.81,6.604,8.43,3,0,3,3,9,41,672.85,6.784,9.82,5,1,4,5,0,60,4,0.8888888888888888,0.975609756,1.0451660845656536,3.893867924528302,3.4338085539714864,2.4,0,3,2.4,19
40859,3448,1191,6/15/2025,H2_60,half_2,60,M,TRUE,4/3/2003,1,90,FALSE,0,3,63.53,6.663,7.07,2,1,1,2,9,29,479.19,6.763,7.83,3,1,2,3,0,60,4,0,0.41379310344827586,0.5303115674367161,3.94085465,3.611749680715198,2.6666666666666665,4,2,2.6666666666666665,19
40860,3449,1191,6/15/2025,H2_60,half_2,60,A,TRUE,4/3/2003,1,85,TRUE,3,12,224.05,6.919,9.58,2,1,0,2,11,33,675.93,6.967,9.58,4,2,1,4,0,60,4,1.0909090909090908,1.4545454545454546,1.3258769399198143,3.9724415099755994,4,2,2,0,2,19
40863,3470,1191,6/15/2025,H2_60,half_2,60,A,TRUE,4/3/2003,1,66,TRUE,4,15,204.9,6.686,7.64,0,0,0,0,11,39,698.96,6.749,9.75,1,1,1,1,0,60,4,1.4545454545454546,1.5384615384615385,1.1725992903742704,3.9626611349829606,3.134358974358974,0,0,0,0,19
40867,3455,1191,6/15/2025,H2_60,half_2,60,M,TRUE,4/3/2003,1,66,TRUE,2,10,154.57,6.608,7.48,0,0,0,0,9,39,739.63,6.731,8.18,1,1,1,1,0,60,4,0.8888888888888888,1.0256410256410255,0.835931479,3.9269053632446886,3.657701711491443,0,0,0,0,19
40869,2110,1191,6/15/2025,H2_60,half_2,60,D,FALSE,4-2-3-1,1,90,FALSE,5,9,207.35,7.211,8.47,0,0,0,0,14,36,720.97,6.936,8.47,2,0,1,2,0,60,4,1.4285714285714286,1,1.150394607265212,4.158592848904267,4,0,,0,0,17
40870,2111,1191,6/15/2025,H2_60,half_2,60,D,FALSE,4-2-3-1,1,90,FALSE,1,8,113.99,6.569,7.97,0,0,0,0,7,28,466.8,6.757,8.81,0,0,0,0,0,60,4,0.5714285714285714,1.1428571428571428,0.976778063,3.8887080065117656,3.618615209988649,,,,,17
40872,2114,1191,6/15/2025,H2_60,half_2,60,M,FALSE,4-2-3-1,1,60,TRUE,3,16,356.52,6.715,7.59,0,0,0,0,13,64,1165.31,6.68,7.81,0,0,0,0,0,60,4,0.9230769230769231,1,1.2237773639632372,4.020958083832335,3.887323943661972,,,,,17
40873,3487,1191,6/15/2025,H2_60,half_2,60,M,FALSE,4-2-3-1,1,60,TRUE,5,13,188.72,6.886,8.31,0,0,0,0,11,40,579.26,6.749,8.5,0,0,0,0,0,60,4,1.8181818181818181,1.3,1.3031799192072644,4.081197214402134,3.9105882352941177,,,,,17
40875,1386,1191,6/15/2025,H2_60,half_2,60,A,FALSE,4-2-3-1,1,72,TRUE,5,9,239.69,7.281,9.63,1,1,1,1,14,36,744.6,7.06,9.63,4,2,4,4,0,60,4,1.4285714285714286,1,1.287617512758528,4.125212464589235,4,1,2,1,1,17
40879,2131,1191,6/15/2025,H2_60,half_2,60,D,FALSE,4-2-3-1,1,90,FALSE,1,10,125.37,6.31,7.5,0,0,0,0,5,23,415.61,6.769,9.14,0,0,0,0,0,60,4,0.8,1.7391304347826086,1.206611967950723,3.728763480573201,3.282275711159737,,,,,17
40880,2121,1191,6/15/2025,H2_60,half_2,60,M,FALSE,4-2-3-1,1,90,FALSE,2,5,73.77,6.746,9.09,0,0,0,0,7,33,543.47,6.614,9.09,0,0,0,0,0,60,4,1.1428571428571428,0.6060606060606061,0.5429554529228844,4.079830662,4,,,,,17
40881,2113,1191,6/15/2025,H2_60,half_2,60,M,FALSE,4-2-3-1,1,60,TRUE,5,15,361.32,6.771,8.29,0,0,0,0,12,62,1087.33,6.676,8.88,0,0,0,0,0,60,4,1.6666666666666667,0.967741935,1.3292008865753728,4.056920312,3.7342342342342336,,,,,17
40882,2118,1191,6/15/2025,H2_60,half_2,60,D,FALSE,4-2-3-1,1,80,TRUE,1,4,95.76,6.686,8.28,0,0,0,0,9,31,611.67,6.872,8.99,0,0,0,0,0,60,4,0.4444444444444444,0.5161290322580645,0.6262200205993429,3.8917345750873107,3.684093437152391,,,,,17
40883,2117,1191,6/15/2025,H2_60,half_2,60,M,FALSE,4-2-3-1,1,90,FALSE,1,14,279.45,6.596,8.79,0,0,0,0,7,51,823.29,6.566,8.79,0,0,0,0,0,60,4,0.5714285714285714,1.0980392156862746,1.3577232809823998,4.018275967,4,,,,,17
40852,3441,1191,6/15/2025,H2_75,half_2,75,D,TRUE,4/3/2003,1,90,FALSE,0,7,126.29,6.203,6.62,1,0,0,1,11,41,633.83,6.709,8.37,1,0,0,1,0,75,5,0,0.853658537,0.99624505,4.6228946191682825,3.9545997610513743,5,,,5,19
40853,3442,1191,6/15/2025,H2_75,half_2,75,D,TRUE,4/3/2003,1,90,FALSE,0,3,36.51,6.243,6.71,0,0,0,0,2,26,315.74,6.306,7.76,0,0,0,0,0,75,5,0,0.5769230769230769,0.5781655792740862,4.950047573739296,4.323453608247423,,,,,19
40854,3443,1191,6/15/2025,H2_75,half_2,75,D,TRUE,4/3/2003,1,90,FALSE,0,2,16.21,5.83,5.92,0,0,0,0,6,19,291.58,6.811,9.02,0,0,0,0,0,75,5,0,0.5263157894736842,0.27796831058371635,4.279841432976068,3.2815964523281598,,,,,19
40855,3444,1191,6/15/2025,H2_75,half_2,75,D,TRUE,4/3/2003,1,82,TRUE,3,9,190.53,6.891,8.87,0,0,0,0,15,48,801.73,6.808,8.87,0,0,0,0,0,75,5,1,0.9375,1.1882429246753894,5.060957696827263,5,,,,,19
40856,3446,1191,6/15/2025,H2_75,half_2,75,A,TRUE,4/3/2003,66,90,FALSE,1,5,74.02,6.847,9.56,0,0,0,0,1,5,74.02,6.847,9.56,0,0,0,0,0,10,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,19
40857,3466,1191,6/15/2025,H2_75,half_2,75,M,TRUE,4/3/2003,1,90,FALSE,3,5,107.52,7.264,9.04,0,0,0,0,10,36,609.05,6.821,9.04,0,0,0,0,0,75,5,1.5,0.6944444444444444,0.8826861505623512,5.324732443923179,5,,,,,19
40859,3448,1191,6/15/2025,H2_75,half_2,75,M,TRUE,4/3/2003,1,90,FALSE,0,4,57.09,6.335,6.75,0,0,0,0,9,33,536.29,6.722,7.83,3,1,2,3,0,75,5,0,0.6060606060606061,0.532267989,4.712139244272538,4.310344827586206,0,0,0,0,19
40860,3449,1191,6/15/2025,H2_75,half_2,75,A,TRUE,4/3/2003,1,85,TRUE,0,7,95.26,6.71,7.2,0,0,0,0,11,40,771.19,6.932,9.58,4,2,1,4,0,75,5,0,0.875,0.6176169296801048,4.8398730525100975,3.757828810020877,0,0,0,0,19
40864,3452,1191,6/15/2025,H2_75,half_2,75,A,TRUE,4/3/2003,66,90,FALSE,0,1,5.84,6.02,6.02,1,1,1,1,0,1,5.84,6.02,6.02,1,1,1,1,0,10,0.6666666666666666,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,19
40865,3453,1191,6/15/2025,H2_75,half_2,75,M,TRUE,4/3/2003,66,90,FALSE,2,5,84.08,6.776,8.44,0,0,0,0,2,5,84.08,6.776,8.44,0,0,0,0,0,10,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,19
40869,2110,1191,6/15/2025,H2_75,half_2,75,D,FALSE,4-2-3-1,1,90,FALSE,1,3,40.21,6.53,7.42,1,0,0,1,15,39,761.18,6.906,8.47,3,0,1,3,0,75,5,0.3333333333333333,0.38461538461538464,0.26412937807088993,4.727772951057052,4.3801652892561975,1.6666666666666667,,0,1.6666666666666667,17
40870,2111,1191,6/15/2025,H2_75,half_2,75,D,FALSE,4-2-3-1,1,90,FALSE,1,2,29.86,6.853,7.31,0,0,0,0,8,30,496.66,6.764,8.81,0,0,0,0,0,75,5,0.625,0.3333333333333333,0.30060806185317923,5.065789473684211,4.148694665153235,,,,,17
40871,2112,1191,6/15/2025,H2_75,half_2,75,M,FALSE,4-2-3-1,60,90,FALSE,2,14,221.21,6.554,7.82,0,0,0,0,2,15,225.91,6.501,7.82,0,0,0,0,0,16,1.0666666666666667,1.0666666666666667,0.9955555555555555,1.0444749383972969,1.0753627647028663,1.0666666666666667,,,,,17
40874,2115,1191,6/15/2025,H2_75,half_2,75,M,FALSE,4-2-3-1,60,90,FALSE,2,9,133.44,6.712,8,0,0,0,0,3,10,166.11,6.772,8,0,0,0,0,0,16,1.0666666666666667,0.7111111111111111,0.96,0.8568779724279092,1.0572159873990943,1.0666666666666667,,,,,17
40876,3488,1191,6/15/2025,H2_75,half_2,75,A,FALSE,4-2-3-1,72,90,FALSE,1,7,89.02,6.735,7.98,0,0,0,0,1,7,89.02,6.735,7.98,0,0,0,0,0,4,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,,,,,17
40877,3489,1191,6/15/2025,H2_75,half_2,75,M,FALSE,4-2-3-1,60,90,FALSE,2,13,160.53,6.372,7.31,0,0,0,0,2,14,182.51,6.409,7.31,0,0,0,0,0,16,1.0666666666666667,1.0666666666666667,0.9904761904761905,0.9382061256917429,1.0605086596973006,1.0666666666666667,,,,,17
40879,2131,1191,6/15/2025,H2_75,half_2,75,D,FALSE,4-2-3-1,1,90,FALSE,1,0,13.79,7.99,7.99,0,0,0,0,6,23,429.39,6.811,9.14,0,0,0,0,0,75,5,0.8333333333333334,0,0.16057663196627772,5.865511672294817,4.3708971553610505,,,,,17
40880,2121,1191,6/15/2025,H2_75,half_2,75,M,FALSE,4-2-3-1,1,90,FALSE,1,3,42.33,6.548,8.17,0,0,0,0,8,36,585.8,6.608,9.09,0,0,0,0,0,75,5,0.625,0.41666666666666663,0.3613007852509389,4.954600484261501,4.493949394939494,,,,,17
40882,2118,1191,6/15/2025,H2_75,half_2,75,D,FALSE,4-2-3-1,1,80,TRUE,2,9,105.84,6.436,8.73,0,0,0,0,11,40,717.51,6.778,8.99,0,0,0,0,0,75,5,0.9090909090909091,1.125,0.7375506961575449,4.747713189731485,4.855394883,,,,,17
40883,2117,1191,6/15/2025,H2_75,half_2,75,M,FALSE,4-2-3-1,1,90,FALSE,2,12,177.54,6.656,8.78,1,0,1,1,9,63,1000.83,6.584,8.79,1,0,1,1,0,75,5,1.1111111111111112,0.9523809523809524,0.8869638200293756,5.054678007290401,4.994311717861206,5,,5,5,17
41150,3541,1198,6/15/2025,H1_15,half_1,15,M,TRUE,3/4/2003,1,59,TRUE,3,11,137.69,6.629,8.23,0,0,0,0,3,11,137.69,6.629,8.23,0,0,0,0,0,15,1,1,1,1,1,1,,,,,20
41151,3542,1198,6/15/2025,H1_15,half_1,15,M,TRUE,3/4/2003,1,90,FALSE,2,10,127.45,6.588,8.18,3,1,3,3,2,10,127.45,6.588,8.18,3,1,3,3,0,15,1,1,1,1,1,1,1,1,1,1,20
41152,3543,1198,6/15/2025,H1_15,half_1,15,D,TRUE,3/4/2003,1,46,TRUE,2,3,66.11,6.854,7.71,0,0,0,0,2,3,66.11,6.854,7.71,0,0,0,0,0,15,1,1,1,1,1,1,,,,,20
